ID OMM station;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Coordonnees
7314;160;9.000000;46.046833,-1.411500
7314;240;15.300000;46.046833,-1.411500
7314;200;9.800000;46.046833,-1.411500
7314;170;12.100000;46.046833,-1.411500
7314;80;4.100000;46.046833,-1.411500
7314;170;5.800000;46.046833,-1.411500
7314;220;3.100000;46.046833,-1.411500
7314;220;4.200000;46.046833,-1.411500
7314;230;5.600000;46.046833,-1.411500
7314;240;10.300000;46.046833,-1.411500
7314;270;14.900000;46.046833,-1.411500
7314;190;3.800000;46.046833,-1.411500
7314;170;8.200000;46.046833,-1.411500
7314;160;4.600000;46.046833,-1.411500
7314;80;4.100000;46.046833,-1.411500
7314;310;6.900000;46.046833,-1.411500
7314;140;4.100000;46.046833,-1.411500
7314;180;7.500000;46.046833,-1.411500
7314;200;2.500000;46.046833,-1.411500
7314;170;5.700000;46.046833,-1.411500
7314;190;6.300000;46.046833,-1.411500
7314;170;3.000000;46.046833,-1.411500
7314;160;4.100000;46.046833,-1.411500
7314;130;4.300000;46.046833,-1.411500
7314;190;8.500000;46.046833,-1.411500
7314;170;13.000000;46.046833,-1.411500
7314;190;2.600000;46.046833,-1.411500
7314;230;9.400000;46.046833,-1.411500
7314;240;5.400000;46.046833,-1.411500
7314;190;2.700000;46.046833,-1.411500
7314;170;9.700000;46.046833,-1.411500
7314;320;4.600000;46.046833,-1.411500
7314;100;0.700000;46.046833,-1.411500
7314;170;10.500000;46.046833,-1.411500
7314;160;8.000000;46.046833,-1.411500
7314;230;2.900000;46.046833,-1.411500
7314;50;3.400000;46.046833,-1.411500
7314;50;6.300000;46.046833,-1.411500
7314;190;10.500000;46.046833,-1.411500
7314;170;5.700000;46.046833,-1.411500
7314;170;7.900000;46.046833,-1.411500
7314;20;5.300000;46.046833,-1.411500
7314;170;7.700000;46.046833,-1.411500
7314;220;4.700000;46.046833,-1.411500
7314;170;10.200000;46.046833,-1.411500
7314;210;5.600000;46.046833,-1.411500
7335;170;3.700000;46.593834,0.314333
7335;180;5.000000;46.593834,0.314333
7335;190;7.800000;46.593834,0.314333
7335;230;3.700000;46.593834,0.314333
7335;180;3.800000;46.593834,0.314333
7335;200;5.300000;46.593834,0.314333
7335;200;6.200000;46.593834,0.314333
7335;180;4.700000;46.593834,0.314333
7335;180;7.900000;46.593834,0.314333
7335;180;4.700000;46.593834,0.314333
7335;320;3.400000;46.593834,0.314333
7335;350;3.400000;46.593834,0.314333
7335;190;3.900000;46.593834,0.314333
7335;40;4.200000;46.593834,0.314333
7335;60;2.500000;46.593834,0.314333
7335;200;4.900000;46.593834,0.314333
7335;180;3.800000;46.593834,0.314333
7335;10;0.900000;46.593834,0.314333
7335;190;7.900000;46.593834,0.314333
7335;160;1.100000;46.593834,0.314333
7335;190;7.900000;46.593834,0.314333
7335;200;5.300000;46.593834,0.314333
7335;190;3.800000;46.593834,0.314333
7335;190;3.800000;46.593834,0.314333
7335;190;4.500000;46.593834,0.314333
7335;10;2.800000;46.593834,0.314333
7335;340;1.300000;46.593834,0.314333
7335;180;5.400000;46.593834,0.314333
7335;280;0.900000;46.593834,0.314333
7335;230;9.400000;46.593834,0.314333
7335;200;10.800000;46.593834,0.314333
7335;210;3.100000;46.593834,0.314333
7335;210;9.000000;46.593834,0.314333
7335;200;5.600000;46.593834,0.314333
7335;330;1.700000;46.593834,0.314333
7335;200;3.300000;46.593834,0.314333
7335;190;5.600000;46.593834,0.314333
7335;330;1.000000;46.593834,0.314333
7335;200;8.900000;46.593834,0.314333
7335;300;4.900000;46.593834,0.314333
7335;250;6.200000;46.593834,0.314333
7335;180;3.300000;46.593834,0.314333
7335;230;3.700000;46.593834,0.314333
7335;310;5.500000;46.593834,0.314333
7335;200;4.900000;46.593834,0.314333
7335;190;6.600000;46.593834,0.314333
7335;180;4.000000;46.593834,0.314333
7335;200;4.800000;46.593834,0.314333
7335;120;2.100000;46.593834,0.314333
7335;240;5.300000;46.593834,0.314333
7335;180;8.100000;46.593834,0.314333
7335;190;4.800000;46.593834,0.314333
7335;200;5.500000;46.593834,0.314333
7335;150;2.000000;46.593834,0.314333
7335;200;5.100000;46.593834,0.314333
7335;170;6.800000;46.593834,0.314333
7335;330;4.100000;46.593834,0.314333
7335;180;5.300000;46.593834,0.314333
7335;180;5.500000;46.593834,0.314333
7335;210;8.100000;46.593834,0.314333
7335;170;3.000000;46.593834,0.314333
7335;180;4.300000;46.593834,0.314333
7335;0;0.000000;46.593834,0.314333
7335;210;3.000000;46.593834,0.314333
7335;210;3.400000;46.593834,0.314333
7335;170;4.500000;46.593834,0.314333
7335;200;6.400000;46.593834,0.314333
7335;160;5.900000;46.593834,0.314333
7335;190;8.100000;46.593834,0.314333
7335;50;5.200000;46.593834,0.314333
7335;360;1.400000;46.593834,0.314333
7335;20;1.900000;46.593834,0.314333
7335;180;3.500000;46.593834,0.314333
7335;200;4.300000;46.593834,0.314333
7335;10;3.000000;46.593834,0.314333
7335;200;4.000000;46.593834,0.314333
7335;190;3.600000;46.593834,0.314333
7335;200;4.000000;46.593834,0.314333
7335;180;7.900000;46.593834,0.314333
7335;250;2.900000;46.593834,0.314333
7335;160;2.200000;46.593834,0.314333
7335;190;6.200000;46.593834,0.314333
7335;190;1.100000;46.593834,0.314333
7335;200;7.000000;46.593834,0.314333
7335;190;4.000000;46.593834,0.314333
7335;30;2.800000;46.593834,0.314333
7335;190;5.100000;46.593834,0.314333
7335;230;4.700000;46.593834,0.314333
7335;230;4.300000;46.593834,0.314333
7335;40;3.400000;46.593834,0.314333
7335;170;1.200000;46.593834,0.314333
7335;340;1.200000;46.593834,0.314333
7335;190;6.300000;46.593834,0.314333
7335;190;8.300000;46.593834,0.314333
7335;190;6.600000;46.593834,0.314333
7335;180;9.300000;46.593834,0.314333
7335;250;6.100000;46.593834,0.314333
7335;340;2.300000;46.593834,0.314333
7335;180;9.000000;46.593834,0.314333
7335;190;2.600000;46.593834,0.314333
7335;150;2.000000;46.593834,0.314333
7335;240;2.400000;46.593834,0.314333
7335;200;3.600000;46.593834,0.314333
7335;200;3.100000;46.593834,0.314333
7335;200;3.800000;46.593834,0.314333
7335;170;3.500000;46.593834,0.314333
7335;230;5.700000;46.593834,0.314333
7335;180;1.500000;46.593834,0.314333
7335;190;4.700000;46.593834,0.314333
7335;320;4.300000;46.593834,0.314333
7335;200;4.700000;46.593834,0.314333
7335;190;5.500000;46.593834,0.314333
7335;190;4.900000;46.593834,0.314333
7335;360;3.400000;46.593834,0.314333
7335;350;1.800000;46.593834,0.314333
7335;280;0.600000;46.593834,0.314333
7335;180;6.400000;46.593834,0.314333
7335;190;8.500000;46.593834,0.314333
7335;180;4.900000;46.593834,0.314333
7335;200;4.500000;46.593834,0.314333
7434;320;2.800000;45.861168,1.175000
7434;160;6.700000;45.861168,1.175000
7434;210;2.200000;45.861168,1.175000
7434;40;4.900000;45.861168,1.175000
7434;80;1.100000;45.861168,1.175000
7434;150;3.700000;45.861168,1.175000
7434;170;7.500000;45.861168,1.175000
7434;170;2.800000;45.861168,1.175000
7434;200;4.300000;45.861168,1.175000
7434;130;2.800000;45.861168,1.175000
7434;250;2.800000;45.861168,1.175000
7434;180;3.000000;45.861168,1.175000
7434;130;2.200000;45.861168,1.175000
7434;50;0.900000;45.861168,1.175000
7434;180;2.500000;45.861168,1.175000
7434;180;9.100000;45.861168,1.175000
7434;170;7.400000;45.861168,1.175000
7434;50;6.000000;45.861168,1.175000
7434;70;1.900000;45.861168,1.175000
7434;320;3.600000;45.861168,1.175000
7434;60;6.000000;45.861168,1.175000
7434;40;4.700000;45.861168,1.175000
7434;360;4.800000;45.861168,1.175000
7434;350;1.600000;45.861168,1.175000
7434;160;2.400000;45.861168,1.175000
7434;50;1.700000;45.861168,1.175000
7434;110;2.000000;45.861168,1.175000
7434;180;5.900000;45.861168,1.175000
7434;10;4.000000;45.861168,1.175000
7434;240;2.400000;45.861168,1.175000
7434;70;1.000000;45.861168,1.175000
7434;50;1.000000;45.861168,1.175000
7434;180;5.100000;45.861168,1.175000
7434;130;1.600000;45.861168,1.175000
7434;130;2.100000;45.861168,1.175000
7434;200;2.900000;45.861168,1.175000
7434;20;3.400000;45.861168,1.175000
7434;10;1.600000;45.861168,1.175000
7434;100;1.000000;45.861168,1.175000
7434;150;4.100000;45.861168,1.175000
7434;30;2.200000;45.861168,1.175000
7434;170;4.100000;45.861168,1.175000
7434;120;2.900000;45.861168,1.175000
7434;140;2.900000;45.861168,1.175000
7434;20;1.900000;45.861168,1.175000
7434;130;2.800000;45.861168,1.175000
7434;120;1.900000;45.861168,1.175000
7434;190;5.500000;45.861168,1.175000
7434;170;5.400000;45.861168,1.175000
7434;160;0.700000;45.861168,1.175000
7434;170;3.400000;45.861168,1.175000
7434;170;2.800000;45.861168,1.175000
7434;30;3.800000;45.861168,1.175000
7434;180;8.200000;45.861168,1.175000
7434;40;1.400000;45.861168,1.175000
7434;140;3.000000;45.861168,1.175000
7434;70;6.000000;45.861168,1.175000
7434;120;2.500000;45.861168,1.175000
7434;160;3.000000;45.861168,1.175000
7434;140;2.700000;45.861168,1.175000
7434;180;3.500000;45.861168,1.175000
7434;150;1.700000;45.861168,1.175000
7434;290;3.400000;45.861168,1.175000
7434;150;1.600000;45.861168,1.175000
7434;160;3.100000;45.861168,1.175000
7434;160;3.800000;45.861168,1.175000
7434;150;1.600000;45.861168,1.175000
7434;160;6.300000;45.861168,1.175000
7434;200;3.600000;45.861168,1.175000
7434;130;2.100000;45.861168,1.175000
7434;170;3.700000;45.861168,1.175000
7434;210;3.700000;45.861168,1.175000
7434;160;4.100000;45.861168,1.175000
7434;170;3.900000;45.861168,1.175000
7434;270;0.600000;45.861168,1.175000
7434;30;4.200000;45.861168,1.175000
7434;100;2.100000;45.861168,1.175000
7434;340;1.500000;45.861168,1.175000
7434;150;1.700000;45.861168,1.175000
7434;120;2.600000;45.861168,1.175000
7434;220;6.400000;45.861168,1.175000
7434;170;5.900000;45.861168,1.175000
7434;230;0.700000;45.861168,1.175000
7434;180;6.100000;45.861168,1.175000
7434;120;1.200000;45.861168,1.175000
7434;170;2.900000;45.861168,1.175000
7434;50;1.100000;45.861168,1.175000
7434;220;8.500000;45.861168,1.175000
7434;130;2.200000;45.861168,1.175000
7434;60;2.600000;45.861168,1.175000
7434;180;4.100000;45.861168,1.175000
7434;150;2.100000;45.861168,1.175000
7434;180;5.900000;45.861168,1.175000
7434;40;1.600000;45.861168,1.175000
7434;160;3.000000;45.861168,1.175000
7434;80;1.400000;45.861168,1.175000
7434;350;3.800000;45.861168,1.175000
7434;160;2.900000;45.861168,1.175000
7434;150;4.900000;45.861168,1.175000
7434;240;5.100000;45.861168,1.175000
7434;320;5.100000;45.861168,1.175000
7434;60;0.900000;45.861168,1.175000
7434;150;2.100000;45.861168,1.175000
7434;280;1.900000;45.861168,1.175000
7434;160;3.700000;45.861168,1.175000
7434;150;3.400000;45.861168,1.175000
7434;40;1.400000;45.861168,1.175000
7434;210;9.300000;45.861168,1.175000
7434;210;4.700000;45.861168,1.175000
7434;130;2.400000;45.861168,1.175000
7434;170;2.500000;45.861168,1.175000
7434;70;3.900000;45.861168,1.175000
7434;180;5.300000;45.861168,1.175000
7434;100;1.500000;45.861168,1.175000
7434;170;2.200000;45.861168,1.175000
7434;160;4.300000;45.861168,1.175000
7434;350;2.500000;45.861168,1.175000
7434;220;7.500000;45.861168,1.175000
7434;170;5.900000;45.861168,1.175000
7434;270;3.200000;45.861168,1.175000
7460;310;0.600000;45.786835,3.149333
7460;210;1.900000;45.786835,3.149333
7460;150;3.500000;45.786835,3.149333
7460;360;0.900000;45.786835,3.149333
7460;340;0.900000;45.786835,3.149333
7460;20;4.300000;45.786835,3.149333
7460;180;10.300000;45.786835,3.149333
7460;170;10.800000;45.786835,3.149333
7460;190;1.500000;45.786835,3.149333
7460;130;1.500000;45.786835,3.149333
7460;20;1.700000;45.786835,3.149333
7460;100;1.000000;45.786835,3.149333
7460;70;1.200000;45.786835,3.149333
7460;230;2.400000;45.786835,3.149333
7460;220;0.700000;45.786835,3.149333
7460;50;0.600000;45.786835,3.149333
7460;180;4.300000;45.786835,3.149333
7460;180;12.500000;45.786835,3.149333
7460;170;7.000000;45.786835,3.149333
7460;190;0.700000;45.786835,3.149333
7460;200;1.500000;45.786835,3.149333
7460;300;1.400000;45.786835,3.149333
7460;190;6.700000;45.786835,3.149333
7460;80;1.500000;45.786835,3.149333
7460;70;0.700000;45.786835,3.149333
7460;190;11.300000;45.786835,3.149333
7460;200;9.100000;45.786835,3.149333
7460;360;1.500000;45.786835,3.149333
7460;180;5.700000;45.786835,3.149333
7460;100;0.700000;45.786835,3.149333
7460;160;7.500000;45.786835,3.149333
7460;30;1.700000;45.786835,3.149333
7460;30;2.000000;45.786835,3.149333
7460;340;1.500000;45.786835,3.149333
7460;220;1.500000;45.786835,3.149333
7460;250;0.800000;45.786835,3.149333
7460;310;1.000000;45.786835,3.149333
7460;200;4.600000;45.786835,3.149333
7460;140;1.500000;45.786835,3.149333
7460;140;2.100000;45.786835,3.149333
7460;20;0.900000;45.786835,3.149333
7460;270;1.000000;45.786835,3.149333
7460;200;6.500000;45.786835,3.149333
7460;220;1.000000;45.786835,3.149333
7460;0;0.000000;45.786835,3.149333
7460;360;1.800000;45.786835,3.149333
7460;360;1.500000;45.786835,3.149333
7460;110;0.800000;45.786835,3.149333
7460;350;1.000000;45.786835,3.149333
7460;190;5.800000;45.786835,3.149333
7460;50;1.000000;45.786835,3.149333
7460;30;1.900000;45.786835,3.149333
7460;310;1.300000;45.786835,3.149333
7460;180;5.500000;45.786835,3.149333
7460;140;1.300000;45.786835,3.149333
7460;180;4.500000;45.786835,3.149333
7460;180;6.200000;45.786835,3.149333
7460;240;0.500000;45.786835,3.149333
7460;20;4.000000;45.786835,3.149333
7460;190;8.700000;45.786835,3.149333
7460;10;1.200000;45.786835,3.149333
7460;340;1.100000;45.786835,3.149333
7460;120;1.400000;45.786835,3.149333
7460;170;9.600000;45.786835,3.149333
7460;170;8.400000;45.786835,3.149333
7460;60;0.900000;45.786835,3.149333
7460;0;0.000000;45.786835,3.149333
7460;170;8.400000;45.786835,3.149333
7460;160;1.600000;45.786835,3.149333
7460;190;4.100000;45.786835,3.149333
7460;250;1.100000;45.786835,3.149333
7460;180;5.400000;45.786835,3.149333
7460;180;6.600000;45.786835,3.149333
7460;30;1.700000;45.786835,3.149333
7460;310;1.100000;45.786835,3.149333
7460;350;1.500000;45.786835,3.149333
7460;160;6.200000;45.786835,3.149333
7460;100;1.000000;45.786835,3.149333
7460;10;1.300000;45.786835,3.149333
7460;350;1.100000;45.786835,3.149333
7460;160;1.500000;45.786835,3.149333
7460;170;3.200000;45.786835,3.149333
7460;190;12.000000;45.786835,3.149333
7460;350;3.600000;45.786835,3.149333
7460;140;0.600000;45.786835,3.149333
7460;330;3.000000;45.786835,3.149333
7460;140;3.000000;45.786835,3.149333
7460;150;2.000000;45.786835,3.149333
7460;170;4.600000;45.786835,3.149333
7460;360;0.700000;45.786835,3.149333
7460;300;1.600000;45.786835,3.149333
7460;20;0.500000;45.786835,3.149333
7460;150;0.700000;45.786835,3.149333
7460;90;0.800000;45.786835,3.149333
7460;340;2.100000;45.786835,3.149333
7460;210;1.000000;45.786835,3.149333
7460;140;2.100000;45.786835,3.149333
7460;290;1.600000;45.786835,3.149333
7460;320;1.100000;45.786835,3.149333
7460;210;1.400000;45.786835,3.149333
7460;340;1.100000;45.786835,3.149333
7460;190;1.500000;45.786835,3.149333
7460;320;2.600000;45.786835,3.149333
7460;0;0.000000;45.786835,3.149333
7460;180;2.600000;45.786835,3.149333
7460;340;0.900000;45.786835,3.149333
7460;150;2.400000;45.786835,3.149333
7460;330;0.900000;45.786835,3.149333
7460;230;1.200000;45.786835,3.149333
7460;270;1.000000;45.786835,3.149333
7460;190;8.100000;45.786835,3.149333
7460;20;1.000000;45.786835,3.149333
7460;140;1.500000;45.786835,3.149333
7460;350;1.400000;45.786835,3.149333
7460;230;1.000000;45.786835,3.149333
7460;150;2.100000;45.786835,3.149333
7460;180;4.100000;45.786835,3.149333
7460;100;0.500000;45.786835,3.149333
7460;170;7.200000;45.786835,3.149333
7460;170;2.600000;45.786835,3.149333
7471;310;3.300000;45.074501,3.764000
7471;110;1.000000;45.074501,3.764000
7471;230;1.400000;45.074501,3.764000
7471;350;2.200000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;160;6.800000;45.074501,3.764000
7471;350;2.900000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;330;1.200000;45.074501,3.764000
7471;90;0.500000;45.074501,3.764000
7471;210;1.100000;45.074501,3.764000
7471;220;1.000000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;150;0.900000;45.074501,3.764000
7471;220;2.600000;45.074501,3.764000
7471;240;1.400000;45.074501,3.764000
7471;280;0.900000;45.074501,3.764000
7471;300;1.000000;45.074501,3.764000
7471;310;2.300000;45.074501,3.764000
7471;350;0.900000;45.074501,3.764000
7471;250;1.200000;45.074501,3.764000
7471;270;0.800000;45.074501,3.764000
7471;160;6.700000;45.074501,3.764000
7471;260;1.200000;45.074501,3.764000
7471;150;3.400000;45.074501,3.764000
7471;170;5.100000;45.074501,3.764000
7471;80;1.200000;45.074501,3.764000
7471;90;1.400000;45.074501,3.764000
7471;150;3.600000;45.074501,3.764000
7471;170;4.700000;45.074501,3.764000
7471;70;1.600000;45.074501,3.764000
7471;170;4.300000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;350;0.800000;45.074501,3.764000
7471;350;1.000000;45.074501,3.764000
7471;260;0.900000;45.074501,3.764000
7471;360;3.100000;45.074501,3.764000
7471;230;1.300000;45.074501,3.764000
7471;360;1.500000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;340;2.400000;45.074501,3.764000
7471;290;0.600000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;310;4.700000;45.074501,3.764000
7471;300;3.700000;45.074501,3.764000
7471;100;0.800000;45.074501,3.764000
7471;180;4.200000;45.074501,3.764000
7471;70;0.600000;45.074501,3.764000
7471;70;0.500000;45.074501,3.764000
7471;280;2.100000;45.074501,3.764000
7471;70;2.100000;45.074501,3.764000
7471;310;1.800000;45.074501,3.764000
7471;60;0.900000;45.074501,3.764000
7471;120;1.600000;45.074501,3.764000
7471;180;0.600000;45.074501,3.764000
7471;280;1.400000;45.074501,3.764000
7471;360;2.700000;45.074501,3.764000
7471;210;2.500000;45.074501,3.764000
7471;190;3.700000;45.074501,3.764000
7471;190;4.300000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;170;1.900000;45.074501,3.764000
7471;240;1.800000;45.074501,3.764000
7471;240;1.000000;45.074501,3.764000
7471;240;1.300000;45.074501,3.764000
7471;60;1.200000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;240;1.200000;45.074501,3.764000
7471;340;1.600000;45.074501,3.764000
7471;220;1.100000;45.074501,3.764000
7471;330;2.000000;45.074501,3.764000
7471;160;4.900000;45.074501,3.764000
7471;20;0.500000;45.074501,3.764000
7471;230;1.300000;45.074501,3.764000
7471;70;3.300000;45.074501,3.764000
7471;220;1.600000;45.074501,3.764000
7471;220;1.300000;45.074501,3.764000
7471;250;0.700000;45.074501,3.764000
7471;160;6.300000;45.074501,3.764000
7471;210;2.000000;45.074501,3.764000
7471;220;1.400000;45.074501,3.764000
7471;240;1.400000;45.074501,3.764000
7471;130;1.400000;45.074501,3.764000
7471;190;0.500000;45.074501,3.764000
7471;180;6.200000;45.074501,3.764000
7471;140;1.300000;45.074501,3.764000
7471;120;2.200000;45.074501,3.764000
7471;240;0.600000;45.074501,3.764000
7471;350;4.800000;45.074501,3.764000
7471;330;2.100000;45.074501,3.764000
7471;320;2.100000;45.074501,3.764000
7471;220;1.600000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;70;1.700000;45.074501,3.764000
7471;290;1.000000;45.074501,3.764000
7471;310;2.100000;45.074501,3.764000
7471;200;1.100000;45.074501,3.764000
7471;170;7.400000;45.074501,3.764000
7471;150;4.900000;45.074501,3.764000
7471;320;2.100000;45.074501,3.764000
7471;300;0.800000;45.074501,3.764000
7471;220;1.700000;45.074501,3.764000
7471;310;1.300000;45.074501,3.764000
7471;190;0.600000;45.074501,3.764000
7471;160;5.200000;45.074501,3.764000
7471;130;0.900000;45.074501,3.764000
7471;310;1.600000;45.074501,3.764000
7471;180;1.100000;45.074501,3.764000
7471;220;1.300000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;310;1.500000;45.074501,3.764000
7471;220;1.900000;45.074501,3.764000
7471;330;4.200000;45.074501,3.764000
7471;30;1.200000;45.074501,3.764000
7471;0;0.000000;45.074501,3.764000
7471;250;0.900000;45.074501,3.764000
7471;200;1.600000;45.074501,3.764000
7471;200;1.300000;45.074501,3.764000
7481;360;2.700000;45.726501,5.077833
7481;180;7.700000;45.726501,5.077833
7481;60;2.700000;45.726501,5.077833
7481;130;2.600000;45.726501,5.077833
7481;230;0.600000;45.726501,5.077833
7481;160;3.800000;45.726501,5.077833
7481;140;3.200000;45.726501,5.077833
7481;130;2.400000;45.726501,5.077833
7481;10;0.700000;45.726501,5.077833
7481;150;3.200000;45.726501,5.077833
7481;320;4.500000;45.726501,5.077833
7481;30;2.900000;45.726501,5.077833
7481;130;2.600000;45.726501,5.077833
7481;180;7.900000;45.726501,5.077833
7481;200;11.200000;45.726501,5.077833
7481;160;5.000000;45.726501,5.077833
7481;180;7.500000;45.726501,5.077833
7481;320;1.200000;45.726501,5.077833
7481;130;2.800000;45.726501,5.077833
7481;360;5.700000;45.726501,5.077833
7481;180;8.300000;45.726501,5.077833
7481;120;0.700000;45.726501,5.077833
7481;120;1.400000;45.726501,5.077833
7481;130;4.400000;45.726501,5.077833
7481;130;3.500000;45.726501,5.077833
7481;350;9.400000;45.726501,5.077833
7481;350;5.100000;45.726501,5.077833
7481;180;1.000000;45.726501,5.077833
7481;120;2.500000;45.726501,5.077833
7481;150;2.100000;45.726501,5.077833
7481;240;0.600000;45.726501,5.077833
7481;300;0.800000;45.726501,5.077833
7481;160;6.200000;45.726501,5.077833
7481;190;8.000000;45.726501,5.077833
7481;0;0.000000;45.726501,5.077833
7481;140;3.600000;45.726501,5.077833
7481;20;3.600000;45.726501,5.077833
7481;10;0.600000;45.726501,5.077833
7481;170;4.100000;45.726501,5.077833
7481;140;5.000000;45.726501,5.077833
7481;130;0.800000;45.726501,5.077833
7481;180;9.200000;45.726501,5.077833
7481;130;0.600000;45.726501,5.077833
7481;120;2.000000;45.726501,5.077833
7481;180;1.200000;45.726501,5.077833
7481;50;1.600000;45.726501,5.077833
7481;20;0.800000;45.726501,5.077833
7481;180;9.600000;45.726501,5.077833
7481;20;3.000000;45.726501,5.077833
7481;150;1.900000;45.726501,5.077833
7481;10;3.600000;45.726501,5.077833
7481;140;3.700000;45.726501,5.077833
7481;350;3.300000;45.726501,5.077833
7481;320;2.500000;45.726501,5.077833
7481;130;4.000000;45.726501,5.077833
7481;10;1.300000;45.726501,5.077833
7481;150;4.900000;45.726501,5.077833
7481;340;0.700000;45.726501,5.077833
7481;190;12.200000;45.726501,5.077833
7481;220;1.900000;45.726501,5.077833
7481;140;4.700000;45.726501,5.077833
7481;150;1.900000;45.726501,5.077833
7481;330;6.700000;45.726501,5.077833
7481;360;5.100000;45.726501,5.077833
7481;50;1.700000;45.726501,5.077833
7481;190;10.000000;45.726501,5.077833
7481;360;1.400000;45.726501,5.077833
7481;190;10.500000;45.726501,5.077833
7481;150;2.900000;45.726501,5.077833
7481;220;0.900000;45.726501,5.077833
7481;120;1.900000;45.726501,5.077833
7481;310;0.600000;45.726501,5.077833
7481;340;1.100000;45.726501,5.077833
7481;350;4.600000;45.726501,5.077833
7481;140;1.900000;45.726501,5.077833
7481;140;3.200000;45.726501,5.077833
7481;140;3.400000;45.726501,5.077833
7481;170;7.000000;45.726501,5.077833
7481;310;1.500000;45.726501,5.077833
7481;140;1.300000;45.726501,5.077833
7481;140;2.900000;45.726501,5.077833
7481;340;5.000000;45.726501,5.077833
7481;130;2.400000;45.726501,5.077833
7481;340;8.000000;45.726501,5.077833
7481;50;1.400000;45.726501,5.077833
7481;0;0.000000;45.726501,5.077833
7481;190;11.800000;45.726501,5.077833
7481;180;8.300000;45.726501,5.077833
7481;140;2.200000;45.726501,5.077833
7481;150;5.200000;45.726501,5.077833
7481;160;3.300000;45.726501,5.077833
7481;190;12.000000;45.726501,5.077833
7481;160;6.000000;45.726501,5.077833
7481;190;11.500000;45.726501,5.077833
7481;170;2.200000;45.726501,5.077833
7481;170;0.800000;45.726501,5.077833
7481;150;1.100000;45.726501,5.077833
7481;30;1.500000;45.726501,5.077833
7481;160;1.000000;45.726501,5.077833
7481;190;10.300000;45.726501,5.077833
7481;280;1.300000;45.726501,5.077833
7481;40;0.500000;45.726501,5.077833
7481;170;8.900000;45.726501,5.077833
7481;180;6.200000;45.726501,5.077833
7481;140;3.100000;45.726501,5.077833
7481;120;1.500000;45.726501,5.077833
7481;290;2.700000;45.726501,5.077833
7481;360;2.300000;45.726501,5.077833
7481;180;5.000000;45.726501,5.077833
7481;250;1.100000;45.726501,5.077833
7481;220;2.100000;45.726501,5.077833
7481;130;3.400000;45.726501,5.077833
7481;120;1.200000;45.726501,5.077833
7481;310;4.800000;45.726501,5.077833
7481;130;1.900000;45.726501,5.077833
7481;140;3.200000;45.726501,5.077833
7481;210;1.200000;45.726501,5.077833
7481;340;3.400000;45.726501,5.077833
7481;350;4.700000;45.726501,5.077833
7481;40;2.800000;45.726501,5.077833
7510;280;2.200000;44.830666,-0.691333
7510;130;3.400000;44.830666,-0.691333
7510;150;5.200000;44.830666,-0.691333
7510;30;3.000000;44.830666,-0.691333
7510;220;2.600000;44.830666,-0.691333
7510;200;1.300000;44.830666,-0.691333
7510;40;1.800000;44.830666,-0.691333
7510;130;1.100000;44.830666,-0.691333
7510;130;3.100000;44.830666,-0.691333
7510;40;1.600000;44.830666,-0.691333
7510;250;6.500000;44.830666,-0.691333
7510;120;3.800000;44.830666,-0.691333
7510;170;2.500000;44.830666,-0.691333
7510;150;6.100000;44.830666,-0.691333
7510;130;3.100000;44.830666,-0.691333
7510;220;1.100000;44.830666,-0.691333
7510;160;1.100000;44.830666,-0.691333
7510;330;0.700000;44.830666,-0.691333
7510;130;1.400000;44.830666,-0.691333
7510;140;3.300000;44.830666,-0.691333
7510;0;0.000000;44.830666,-0.691333
7510;10;4.900000;44.830666,-0.691333
7510;340;1.400000;44.830666,-0.691333
7510;170;1.000000;44.830666,-0.691333
7510;210;1.500000;44.830666,-0.691333
7510;170;2.400000;44.830666,-0.691333
7510;130;2.900000;44.830666,-0.691333
7510;120;0.600000;44.830666,-0.691333
7510;200;2.300000;44.830666,-0.691333
7510;190;2.600000;44.830666,-0.691333
7510;60;2.600000;44.830666,-0.691333
7510;140;2.100000;44.830666,-0.691333
7510;360;2.400000;44.830666,-0.691333
7510;190;2.200000;44.830666,-0.691333
7510;140;4.100000;44.830666,-0.691333
7510;210;0.500000;44.830666,-0.691333
7510;180;1.200000;44.830666,-0.691333
7510;180;2.300000;44.830666,-0.691333
7510;100;0.700000;44.830666,-0.691333
7510;140;4.600000;44.830666,-0.691333
7510;210;3.400000;44.830666,-0.691333
7510;160;2.000000;44.830666,-0.691333
7510;150;2.900000;44.830666,-0.691333
7510;150;2.700000;44.830666,-0.691333
7510;180;1.700000;44.830666,-0.691333
7510;220;1.300000;44.830666,-0.691333
7510;180;3.700000;44.830666,-0.691333
