Date;Pression station
2020-01-03T19:00:00+01:00;98380
2020-01-03T19:00:00+01:00;101650
2020-01-03T19:00:00+01:00;101250
2020-01-03T22:00:00+01:00;102540
2020-01-03T22:00:00+01:00;100230
2020-01-03T22:00:00+01:00;98420
2020-01-03T22:00:00+01:00;102790
2020-01-03T22:00:00+01:00;102150
2020-01-03T22:00:00+01:00;102440
2020-01-03T22:00:00+01:00;102840
2020-01-03T22:00:00+01:00;101520
2020-01-03T22:00:00+01:00;103080
2020-01-03T22:00:00+01:00;102940
2020-01-03T22:00:00+01:00;101790
2020-01-03T22:00:00+01:00;103090
2020-01-03T22:00:00+01:00;100270
2020-01-03T22:00:00+01:00;102990
2020-01-03T22:00:00+01:00;101790
2020-01-03T22:00:00+01:00;100280
2020-01-03T22:00:00+01:00;99260
2020-01-03T22:00:00+01:00;92540
2020-01-03T22:00:00+01:00;102260
2020-01-03T22:00:00+01:00;102420
2020-01-03T22:00:00+01:00;101130
2020-01-03T22:00:00+01:00;94730
2020-01-03T22:00:00+01:00;101640
2020-01-03T22:00:00+01:00;101850
2020-01-03T22:00:00+01:00;100890
2020-01-03T22:00:00+01:00;102840
2020-01-03T22:00:00+01:00;98520
2020-01-03T22:00:00+01:00;103250
2020-01-03T22:00:00+01:00;103020
2020-01-03T22:00:00+01:00;93390
2020-01-03T22:00:00+01:00;101340
2020-01-03T22:00:00+01:00;101990
2020-01-03T22:00:00+01:00;98670
2020-01-03T22:00:00+01:00;102430
2020-01-03T22:00:00+01:00;102640
2020-01-03T22:00:00+01:00;99650
2020-01-03T22:00:00+01:00;102530
2020-01-03T22:00:00+01:00;102170
2020-01-03T22:00:00+01:00;100940
2020-01-03T22:00:00+01:00;99130
2020-01-03T22:00:00+01:00;102750
2020-01-03T22:00:00+01:00;101480
2020-01-04T01:00:00+01:00;102000
2020-01-04T01:00:00+01:00;101960
2020-01-04T01:00:00+01:00;99300
2020-01-04T01:00:00+01:00;98800
2020-01-04T01:00:00+01:00;99180
2020-01-04T01:00:00+01:00;101460
2020-01-04T01:00:00+01:00;103140
2020-01-04T01:00:00+01:00;100980
2020-01-04T01:00:00+01:00;102570
2020-01-04T01:00:00+01:00;102070
2020-01-04T01:00:00+01:00;92450
2020-01-04T01:00:00+01:00;102820
2020-01-04T01:00:00+01:00;103210
2020-01-04T01:00:00+01:00;98550
2020-01-04T01:00:00+01:00;102310
2020-01-04T01:00:00+01:00;103250
2020-01-04T01:00:00+01:00;100250
2020-01-04T01:00:00+01:00;103390
2020-01-04T01:00:00+01:00;102950
2020-01-04T01:00:00+01:00;101250
2020-01-04T01:00:00+01:00;102610
2020-01-04T01:00:00+01:00;101740
2020-01-04T01:00:00+01:00;102700
2020-01-04T01:00:00+01:00;101670
2020-01-04T01:00:00+01:00;100790
2020-01-04T01:00:00+01:00;102060
2020-01-04T01:00:00+01:00;93370
2020-01-04T01:00:00+01:00;102440
2020-01-04T01:00:00+01:00;102400
2020-01-04T01:00:00+01:00;100320
2020-01-04T01:00:00+01:00;100290
2020-01-04T01:00:00+01:00;102220
2020-01-04T01:00:00+01:00;94740
2020-01-04T01:00:00+01:00;102530
2020-01-04T01:00:00+01:00;102940
2020-01-04T01:00:00+01:00;98460
2020-01-04T01:00:00+01:00;103170
2020-01-04T01:00:00+01:00;99680
2020-01-04T01:00:00+01:00;102650
2020-01-04T01:00:00+01:00;102910
2020-01-04T01:00:00+01:00;101680
2020-01-04T01:00:00+01:00;102100
2020-01-04T04:00:00+01:00;102240
2020-01-04T04:00:00+01:00;102030
2020-01-04T04:00:00+01:00;102640
2020-01-04T04:00:00+01:00;101570
2020-01-04T04:00:00+01:00;102560
2020-01-04T04:00:00+01:00;99300
2020-01-04T04:00:00+01:00;100240
2020-01-04T04:00:00+01:00;103340
2020-01-04T04:00:00+01:00;94710
2020-01-04T04:00:00+01:00;98990
2020-01-04T04:00:00+01:00;103460
2020-01-04T04:00:00+01:00;100360
2020-01-04T04:00:00+01:00;99700
2020-01-04T04:00:00+01:00;102830
2020-01-04T04:00:00+01:00;102740
2020-01-04T04:00:00+01:00;103200
2020-01-04T04:00:00+01:00;92390
2020-01-04T04:00:00+01:00;102490
2020-01-04T04:00:00+01:00;102140
2020-01-04T04:00:00+01:00;100720
2020-01-04T04:00:00+01:00;103320
2020-01-04T04:00:00+01:00;102050
2020-01-04T04:00:00+01:00;102670
2020-01-04T04:00:00+01:00;102160
2020-01-04T04:00:00+01:00;102060
2020-01-04T04:00:00+01:00;102440
2020-01-04T04:00:00+01:00;102310
2020-01-04T04:00:00+01:00;102320
2020-01-04T04:00:00+01:00;93340
2020-01-04T04:00:00+01:00;103200
2020-01-04T04:00:00+01:00;101890
2020-01-04T04:00:00+01:00;101370
2020-01-04T04:00:00+01:00;100290
2020-01-04T04:00:00+01:00;101780
2020-01-04T04:00:00+01:00;99160
2020-01-04T04:00:00+01:00;101170
2020-01-04T04:00:00+01:00;102930
2020-01-04T04:00:00+01:00;98560
2020-01-04T04:00:00+01:00;101660
2020-01-04T04:00:00+01:00;102890
2020-01-04T04:00:00+01:00;103000
2020-01-04T04:00:00+01:00;98490
2020-01-04T07:00:00+01:00;101900
2020-01-04T07:00:00+01:00;94730
2020-01-04T07:00:00+01:00;99140
2020-01-04T07:00:00+01:00;103320
2020-01-04T07:00:00+01:00;101500
2020-01-04T07:00:00+01:00;103050
2020-01-04T07:00:00+01:00;100270
2020-01-04T07:00:00+01:00;102070
2020-01-04T07:00:00+01:00;102630
2020-01-04T07:00:00+01:00;102900
2020-01-04T07:00:00+01:00;98590
2020-01-04T07:00:00+01:00;102800
2020-01-04T07:00:00+01:00;102720
2020-01-04T07:00:00+01:00;102260
2020-01-04T07:00:00+01:00;98550
2020-01-04T07:00:00+01:00;102290
2020-01-04T07:00:00+01:00;102510
2020-01-04T07:00:00+01:00;100840
2020-01-04T07:00:00+01:00;102230
2020-01-04T07:00:00+01:00;102680
2020-01-04T07:00:00+01:00;102280
