ID OMM station;Température (°C)
7207;12.600000
7207;11.700000
7207;10.900000
7207;11.600000
7207;11.400000
7207;12.600000
7207;10.700000
7207;10.100000
7207;11.200000
7207;5.300000
7207;12.000000
7207;6.400000
7207;10.900000
7207;5.400000
7207;10.000000
7207;11.200000
7207;13.600000
7207;12.200000
7207;12.400000
7207;12.700000
7207;11.400000
7207;11.200000
7207;10.800000
7207;11.400000
7207;11.100000
7207;8.700000
7207;12.900000
7207;11.100000
7207;8.000000
7207;10.800000
7207;11.000000
7207;12.000000
7207;12.200000
7207;12.000000
7207;11.900000
7207;10.400000
7207;11.300000
7207;7.600000
7207;7.600000
7207;9.800000
7207;11.900000
7207;11.600000
7207;13.900000
7207;10.700000
7207;11.800000
7207;8.300000
7207;11.800000
7207;12.200000
7207;12.000000
7207;11.900000
7207;12.000000
7207;12.200000
7207;13.200000
7207;9.900000
7207;5.300000
7207;6.700000
7207;6.500000
7207;9.000000
7207;11.400000
7207;10.600000
7207;9.800000
7207;6.200000
7207;10.800000
7207;12.600000
7207;11.600000
7207;11.900000
7207;11.400000
7222;11.500000
7222;13.400000
7222;7.400000
7222;11.500000
7222;9.000000
7222;0.400000
7222;10.500000
7222;12.000000
7222;10.000000
7222;12.700000
7222;11.700000
7222;10.000000
7222;0.600000
7222;11.100000
7222;4.400000
7222;10.000000
7222;9.900000
7222;10.800000
7222;11.500000
7222;11.400000
7222;11.000000
7222;12.200000
7222;12.800000
7222;11.400000
7222;12.300000
7222;11.700000
7222;8.600000
7222;0.400000
7222;11.500000
7222;7.100000
7222;3.900000
7222;11.100000
7222;9.700000
7222;7.900000
7222;11.600000
7222;11.900000
7222;10.000000
7222;10.300000
7222;9.800000
7222;8.700000
7222;11.000000
7222;11.400000
7222;4.400000
7222;9.100000
7222;9.700000
7222;7.200000
7222;9.200000
7222;7.500000
7222;1.500000
7222;5.100000
7222;12.500000
7222;12.800000
7222;11.400000
7222;8.800000
7222;10.500000
7222;8.400000
7222;3.200000
7222;9.200000
7222;10.000000
7222;10.400000
7222;0.100000
7222;10.600000
7222;12.200000
7222;11.500000
7222;11.900000
7222;11.100000
7222;8.100000
7222;11.100000
7222;7.900000
7222;12.500000
7222;7.700000
7222;12.900000
7222;4.000000
7222;6.400000
7222;9.700000
7222;11.700000
7222;9.100000
7222;9.200000
7222;3.200000
7222;8.700000
7222;10.000000
7222;7.700000
7222;9.200000
7222;11.600000
7222;9.600000
7222;9.900000
7222;10.100000
7222;2.900000
7222;11.200000
7222;1.800000
7222;8.100000
7222;12.300000
7222;8.700000
7222;11.300000
7222;4.900000
7222;9.500000
7222;9.800000
7222;10.300000
7222;12.400000
7222;0.200000
7222;9.200000
7222;10.800000
7222;11.500000
7222;8.600000
7222;10.000000
7222;12.600000
7222;11.300000
7222;11.600000
7222;11.400000
7222;2.700000
7222;2.600000
7222;12.600000
7222;12.000000
7222;12.700000
7222;1.900000
7222;9.600000
7222;9.700000
7222;11.600000
7222;8.500000
7222;6.400000
7240;8.400000
7240;7.400000
7240;8.600000
7240;8.500000
7240;8.500000
7240;11.100000
7240;9.000000
7240;7.300000
7240;7.400000
7240;11.200000
7240;9.400000
7240;5.200000
7240;3.700000
7240;5.600000
7240;11.200000
7240;9.700000
7240;7.500000
7240;6.800000
7240;7.200000
7240;7.400000
7240;10.500000
7240;5.200000
7240;3.000000
7240;7.200000
7240;10.300000
7240;11.100000
7240;7.700000
7240;8.000000
7240;2.500000
7240;2.900000
7240;7.900000
7240;8.000000
7240;8.100000
7240;7.900000
7240;11.400000
7240;11.000000
7240;7.800000
7240;8.600000
7240;11.500000
7240;8.500000
7240;10.100000
7240;7.200000
7240;8.600000
7240;10.300000
7240;11.300000
7240;8.400000
7240;2.800000
7240;7.800000
7240;12.600000
7240;5.400000
7240;11.300000
7240;10.700000
7240;4.000000
7240;11.400000
7240;3.600000
7240;1.200000
7240;4.300000
7240;6.600000
7240;8.600000
7240;7.100000
7240;9.800000
7240;9.200000
7240;4.000000
7240;11.300000
7240;8.300000
7240;12.000000
7240;8.800000
7240;5.000000
7240;9.400000
7240;10.100000
7240;6.100000
7240;11.300000
7240;5.200000
7240;9.300000
7240;7.000000
7240;11.400000
7240;8.800000
7240;6.100000
7240;8.300000
7240;8.100000
7240;10.800000
7240;10.300000
7240;2.500000
7240;8.500000
7240;9.200000
7240;8.500000
7240;1.900000
7240;7.100000
7240;7.900000
7240;9.000000
7240;10.500000
7240;10.900000
7240;8.800000
7240;10.400000
7240;6.700000
7240;9.200000
7240;7.800000
7240;1.800000
7240;5.300000
7240;8.200000
7240;5.400000
7240;12.100000
7240;4.500000
7240;8.900000
7240;6.900000
7240;7.900000
7240;8.200000
7240;8.000000
7240;9.100000
7240;-0.100000
7240;8.500000
7240;4.800000
7240;6.900000
7240;6.700000
7240;10.200000
7240;4.700000
7240;7.900000
7240;9.000000
7240;9.500000
7240;11.300000
7255;6.800000
7255;4.800000
7255;11.400000
7255;10.100000
7255;9.900000
7255;7.400000
7255;5.200000
7255;13.300000
7255;13.300000
7255;9.700000
7255;5.200000
7255;9.900000
7255;9.800000
7255;5.000000
7255;6.000000
7255;5.400000
7255;4.900000
7255;5.800000
7255;9.900000
7255;8.200000
7255;4.700000
7255;-1.000000
7255;6.200000
7255;10.700000
7255;6.500000
7255;6.700000
7255;9.400000
7255;11.100000
7255;11.900000
7255;7.200000
7255;11.500000
7255;9.800000
7255;5.300000
7255;9.400000
7255;8.300000
7255;1.300000
7255;6.400000
7255;1.600000
7255;5.600000
7255;6.000000
7255;7.400000
7255;9.600000
7255;8.400000
7255;7.500000
7255;6.400000
7255;13.500000
7255;9.400000
7255;7.500000
7255;11.700000
7255;10.200000
7255;0.600000
7255;8.200000
7255;9.500000
7255;8.200000
7255;6.400000
7255;2.100000
7255;0.200000
7255;5.100000
7255;4.500000
7255;1.600000
7255;14.300000
7255;4.900000
7255;9.400000
7255;8.700000
7255;6.600000
7255;4.400000
7255;9.900000
7255;7.600000
7255;4.600000
7255;7.200000
7255;7.400000
7255;8.500000
7255;14.400000
7255;3.400000
7255;7.400000
7255;5.600000
7255;6.100000
7255;3.900000
7255;3.900000
7255;8.100000
7255;10.400000
7255;12.400000
7255;8.200000
7255;8.300000
7255;9.700000
7255;8.000000
7255;9.500000
7255;7.100000
7255;7.400000
7255;4.100000
7255;10.900000
7255;10.500000
7255;9.800000
7255;9.300000
7255;6.100000
7255;6.900000
7255;5.100000
7255;-1.400000
7255;6.700000
7255;10.100000
7255;9.600000
7255;1.800000
7255;8.800000
7255;5.900000
7255;7.900000
7255;-0.300000
7255;10.800000
7255;0.600000
7255;8.500000
7255;9.900000
7255;11.000000
7255;5.900000
7255;4.500000
7255;0.200000
7255;7.700000
7255;8.900000
7255;5.500000
7255;8.200000
7255;7.100000
7255;5.700000
7280;5.100000
7280;0.300000
7280;1.800000
7280;1.000000
7280;-3.600000
7280;10.300000
7280;13.100000
7280;7.100000
7280;6.700000
7280;0.500000
7280;2.400000
7280;0.500000
7280;5.700000
7280;7.500000
7280;7.700000
7280;1.100000
7280;4.400000
7280;-1.300000
7280;9.100000
7280;7.500000
7280;5.700000
7280;1.600000
7280;6.900000
7280;7.900000
7280;2.100000
7280;2.900000
7280;-1.500000
7280;4.400000
7280;6.400000
7280;8.800000
7280;6.700000
7280;2.800000
7280;6.800000
7280;7.400000
7280;7.900000
7280;-0.100000
7280;10.900000
7280;6.100000
7280;3.500000
7280;3.400000
7280;1.100000
7280;-0.400000
7280;1.400000
7280;5.100000
7280;13.100000
7280;8.800000
7280;7.600000
7280;3.700000
7280;6.300000
7280;8.000000
7280;-3.000000
7280;10.800000
7280;8.200000
7280;-0.100000
7280;6.100000
7280;5.300000
7280;7.400000
7280;3.300000
7280;8.600000
7280;5.000000
7280;1.300000
7280;5.200000
7280;7.700000
7280;7.500000
7280;2.700000
7280;6.400000
7280;7.300000
7280;-0.300000
7280;2.400000
7280;3.800000
7280;7.900000
7280;7.200000
7280;1.100000
7280;1.800000
7280;-0.500000
7280;11.900000
7280;-1.400000
7280;5.200000
7280;2.900000
7280;7.500000
7280;8.000000
7280;9.600000
7280;-0.700000
7280;-0.800000
7280;6.500000
7280;6.300000
7280;9.100000
7280;4.400000
7280;4.200000
7280;2.900000
7280;2.300000
7280;8.500000
7280;4.200000
7280;-1.200000
7280;-0.400000
7280;10.500000
7280;9.700000
7280;-1.100000
7280;0.300000
7280;6.100000
7280;5.300000
7280;6.000000
7280;3.000000
7280;9.700000
7280;-1.000000
7280;0.400000
7280;1.100000
7280;6.300000
7280;7.400000
7280;5.400000
7280;0.700000
7280;6.800000
7280;2.000000
7280;2.600000
7280;-0.600000
7280;6.200000
7280;4.900000
7280;0.800000
7280;7.500000
7280;5.500000
7299;8.100000
7299;5.700000
7299;1.600000
7299;3.700000
7299;-2.100000
7299;0.900000
7299;3.700000
7299;3.900000
7299;2.000000
7299;5.700000
7299;11.800000
7299;-0.100000
7299;-0.200000
7299;3.700000
7299;0.100000
7299;1.000000
7299;-1.500000
7299;-1.300000
7299;3.000000
7299;6.100000
7299;0.600000
7299;6.100000
7299;7.400000
7299;8.500000
7299;2.400000
7299;0.400000
7299;12.700000
7299;4.900000
7299;6.800000
7299;10.300000
7299;-1.700000
7299;6.200000
7299;9.700000
7299;0.300000
7299;-2.600000
7299;4.100000
7299;1.400000
7299;1.500000
7299;2.400000
7299;0.200000
7299;-0.300000
7299;3.700000
7299;5.700000
7299;-2.800000
7299;6.100000
7299;7.900000
7299;3.600000
7299;9.600000
7299;6.000000
7299;7.200000
7299;-1.000000
7299;6.800000
7299;5.900000
7299;6.300000
7299;-2.500000
7299;8.000000
7299;3.700000
7299;-0.800000
7299;-1.300000
7299;2.200000
7299;2.700000
7299;7.600000
7299;-3.100000
7299;-3.500000
7299;7.700000
7299;6.800000
7299;1.000000
7299;7.900000
7299;1.500000
7299;-4.800000
7299;-0.500000
7299;3.100000
7299;2.600000
7299;7.100000
7299;1.100000
7299;6.100000
7299;-1.700000
7299;8.900000
7299;2.400000
7299;10.500000
7299;5.700000
7299;6.200000
7299;3.600000
7299;-1.100000
7299;2.300000
7299;10.200000
7299;3.900000
7299;1.400000
7299;1.000000
7299;5.100000
7299;6.400000
7299;1.100000
7299;7.600000
7299;3.900000
7299;1.100000
7299;4.800000
7299;6.000000
7299;4.300000
7299;1.100000
7299;0.600000
7299;-2.000000
7299;3.600000
7299;12.600000
7299;4.400000
7299;-0.200000
7299;-1.800000
7299;7.500000
7299;6.700000
7299;7.900000
7299;8.200000
7299;1.600000
7299;0.700000
7299;-2.300000
7299;5.900000
7299;5.900000
7299;4.700000
7299;7.500000
7299;1.100000
7299;3.500000
7299;6.300000
7314;10.500000
7314;9.500000
7314;12.400000
7314;9.000000
7314;10.000000
7314;11.800000
7314;11.600000
7314;9.400000
7314;11.700000
7314;10.700000
7314;12.700000
7314;11.300000
7314;11.100000
7314;7.100000
7314;5.300000
7314;6.600000
7314;6.600000
7314;10.900000
7314;11.900000
7314;11.000000
7314;8.200000
7314;11.500000
7314;11.000000
7314;11.400000
7314;2.400000
7314;11.400000
7314;11.600000
7314;10.600000
7314;11.400000
7314;11.600000
7314;11.600000
7314;4.400000
7314;11.100000
7314;10.900000
7314;11.500000
7314;11.200000
7314;11.200000
7314;10.700000
7314;13.500000
7314;6.600000
7314;10.400000
7314;9.300000
7314;8.200000
7314;11.300000
7314;12.300000
7314;12.300000
7314;11.900000
7314;10.500000
7314;12.000000
7314;11.500000
7314;11.100000
7314;10.100000
7314;7.400000
7314;11.100000
7314;10.200000
7314;11.400000
7314;11.400000
7314;6.300000
7314;10.100000
7314;10.500000
7314;10.700000
7314;11.900000
7314;11.300000
7314;10.900000
7314;12.900000
7314;7.900000
7314;7.400000
7314;11.500000
7314;10.700000
7314;11.300000
7314;7.400000
7314;11.700000
7314;11.400000
7314;12.100000
7314;9.200000
7314;12.300000
7314;11.500000
7314;10.200000
7314;5.900000
7314;9.900000
7314;11.500000
7314;11.700000
7314;11.700000
7314;12.100000
7314;11.700000
7314;11.500000
7314;11.300000
7314;9.500000
7314;6.800000
7314;11.400000
7314;5.200000
7314;12.300000
7314;11.400000
7314;11.400000
7314;12.000000
7314;8.400000
7314;7.200000
7314;5.500000
7314;12.400000
7314;12.100000
7314;10.800000
7314;12.200000
7314;11.400000
7314;11.000000
7314;10.800000
7314;10.600000
7314;8.600000
7314;10.800000
7314;10.600000
7314;11.200000
7314;8.400000
7314;9.200000
7314;11.200000
7314;11.500000
7314;11.400000
7314;8.800000
7314;8.200000
7314;10.900000
7314;10.800000
7314;11.600000
7335;4.400000
7335;6.600000
7335;6.700000
7335;9.900000
7335;6.500000
7335;10.500000
7335;11.800000
7335;7.800000
7335;10.400000
7335;2.500000
7335;8.100000
7335;7.200000
7335;8.100000
7335;8.400000
7335;1.600000
7335;6.000000
7335;6.000000
7335;5.100000
7335;10.700000
7335;2.000000
7335;11.500000
7335;8.800000
7335;9.100000
7335;5.700000
7335;4.800000
7335;4.400000
7335;2.300000
7335;10.200000
7335;5.900000
7335;9.500000
7335;12.300000
7335;5.200000
7335;9.700000
7335;10.400000
7335;0.400000
7335;8.100000
7335;6.300000
7335;0.700000
7335;8.700000
7335;9.700000
7335;9.100000
7335;8.700000
7335;10.900000
7335;7.600000
7335;12.400000
7335;7.200000
7335;7.000000
7335;8.400000
7335;1.700000
7335;11.700000
7335;8.500000
7335;11.500000
7335;8.300000
7335;5.600000
7335;6.900000
7335;8.500000
7335;9.000000
7335;6.700000
7335;7.800000
7335;12.100000
7335;7.500000
7335;6.300000
7335;11.400000
7335;10.600000
7335;10.600000
7335;5.500000
7335;7.100000
7335;8.800000
7335;6.300000
7335;7.900000
7335;3.300000
7335;1.600000
7335;8.900000
7335;10.000000
7335;7.800000
7335;8.000000
7335;8.100000
7335;8.900000
7335;6.100000
7335;7.200000
7335;-0.100000
7335;10.200000
7335;4.300000
7335;8.000000
7335;8.800000
7335;1.600000
7335;10.300000
7335;8.900000
7335;10.700000
7335;4.600000
7335;1.500000
7335;7.600000
7335;7.800000
7335;9.800000
7335;7.000000
7335;10.600000
7335;12.300000
7335;3.100000
7335;8.900000
7335;3.800000
7335;3.200000
7335;8.300000
7335;0.800000
7335;10.200000
7335;10.100000
7335;5.200000
7335;7.900000
7335;0.600000
7335;8.000000
7335;8.700000
7335;6.800000
7335;7.200000
7335;7.900000
7335;8.100000
7335;-0.200000
7335;5.300000
7335;7.000000
7335;9.900000
7335;11.000000
7335;5.200000
7434;3.600000
7434;5.100000
7434;7.700000
7434;2.300000
7434;6.500000
7434;4.300000
7434;8.900000
7434;7.600000
7434;5.000000
7434;4.100000
7434;7.800000
7434;5.500000
7434;4.100000
7434;3.700000
7434;6.200000
7434;7.300000
7434;8.100000
7434;4.300000
7434;2.300000
7434;6.900000
7434;7.600000
7434;3.700000
7434;5.200000
7434;4.700000
7434;8.300000
7434;3.000000
7434;4.300000
7434;10.100000
7434;3.300000
7434;6.600000
7434;6.500000
7434;-0.500000
7434;9.700000
7434;6.500000
7434;4.100000
7434;9.100000
7434;4.400000
7434;3.800000
7434;6.500000
7434;5.200000
7434;1.500000
7434;5.200000
7434;4.000000
7434;5.500000
7434;2.700000
7434;8.100000
7434;5.000000
7434;6.700000
7434;5.200000
7434;7.000000
7434;5.400000
7434;5.400000
7434;2.000000
7434;12.200000
7434;-0.300000
7434;8.900000
7434;6.700000
7434;3.800000
7434;5.500000
7434;10.300000
7434;7.700000
7434;2.800000
7434;6.500000
7434;9.400000
7434;5.100000
7434;8.300000
7434;8.500000
7434;9.500000
7434;5.700000
7434;3.800000
7434;5.600000
7434;7.500000
7434;5.400000
7434;9.500000
7434;3.500000
7434;2.900000
7434;3.000000
7434;4.800000
7434;7.400000
7434;3.700000
7434;6.900000
7434;5.200000
7434;8.500000
7434;9.900000
7434;6.500000
7434;5.800000
7434;-0.300000
7434;8.000000
7434;4.500000
7434;6.000000
7434;9.100000
7434;5.600000
7434;8.600000
7434;3.600000
7434;6.800000
7434;1.500000
7434;6.500000
7434;5.200000
7434;5.000000
7434;7.400000
7434;6.700000
7434;6.600000
7434;4.300000
7434;7.800000
7434;4.800000
7434;4.400000
7434;1.400000
7434;12.100000
7434;10.300000
7434;6.700000
7434;5.400000
7434;3.500000
7434;9.400000
7434;1.900000
7434;5.600000
7434;10.300000
7434;7.500000
7434;7.900000
7434;7.900000
7434;1.900000
7460;4.200000
7460;7.300000
7460;4.100000
7460;2.000000
7460;4.400000
7460;8.000000
7460;9.400000
7460;10.600000
7460;9.600000
7460;6.200000
7460;7.100000
7460;6.600000
7460;2.300000
7460;9.200000
7460;0.700000
7460;3.600000
7460;4.400000
7460;13.300000
7460;11.000000
7460;-1.900000
7460;8.200000
7460;2.600000
7460;8.500000
7460;9.700000
7460;8.600000
7460;5.900000
7460;8.100000
7460;6.500000
7460;8.700000
7460;7.400000
7460;13.300000
7460;-1.400000
7460;7.100000
7460;8.100000
7460;5.200000
7460;6.600000
7460;3.400000
7460;9.000000
7460;9.400000
7460;-1.800000
7460;6.800000
7460;6.500000
7460;5.900000
7460;6.000000
7460;3.400000
7460;1.900000
7460;2.200000
7460;10.000000
7460;5.100000
7460;13.200000
7460;0.900000
7460;8.800000
7460;0.500000
7460;9.500000
7460;1.900000
7460;7.600000
7460;11.800000
7460;7.600000
7460;7.900000
7460;6.500000
7460;7.500000
7460;-1.700000
7460;0.100000
7460;10.100000
7460;10.500000
7460;4.300000
7460;0.000000
7460;13.500000
7460;8.900000
7460;0.300000
7460;2.900000
7460;11.000000
7460;9.400000
7460;-1.700000
7460;6.100000
7460;5.100000
7460;15.200000
7460;4.500000
7460;5.600000
7460;10.200000
7460;8.800000
7460;5.300000
7460;10.400000
7460;8.400000
7460;-0.300000
7460;6.800000
7460;8.700000
7460;12.200000
7460;9.300000
7460;7.800000
7460;-1.600000
7460;1.800000
7460;-0.500000
7460;-0.300000
7460;4.000000
7460;2.400000
7460;2.900000
7460;8.700000
7460;6.200000
7460;11.300000
7460;1.000000
7460;1.200000
7460;9.400000
7460;4.200000
7460;9.200000
7460;10.600000
7460;1.400000
7460;0.300000
7460;3.000000
7460;4.000000
7460;5.300000
7460;7.400000
7460;0.100000
7460;12.300000
7460;-0.100000
7460;4.500000
7460;2.500000
7460;2.400000
7460;12.800000
7460;12.600000
7471;8.100000
7471;0.600000
7471;-4.600000
7471;2.000000
7471;4.600000
7471;3.500000
7471;6.500000
7471;-0.400000
7471;-0.600000
7471;4.000000
7471;1.900000
7471;1.300000
7471;-0.900000
7471;-3.200000
7471;8.900000
7471;5.300000
7471;2.200000
7471;8.100000
7471;2.800000
7471;3.300000
7471;-1.900000
7471;6.600000
7471;0.700000
7471;8.100000
7471;-3.900000
7471;3.300000
7471;7.400000
7471;3.600000
7471;6.700000
7471;6.400000
7471;7.500000
7471;0.200000
7471;6.200000
7471;-6.300000
7471;6.200000
7471;0.500000
7471;-2.000000
7471;4.800000
7471;-2.600000
7471;8.100000
7471;-0.300000
7471;5.000000
7471;2.100000
7471;-0.200000
7471;7.000000
7471;6.200000
7471;11.100000
7471;3.700000
7471;7.600000
7471;0.600000
7471;6.700000
7471;3.700000
7471;-1.000000
7471;2.000000
7471;6.400000
7471;0.000000
7471;4.000000
7471;0.300000
7471;6.200000
7471;8.100000
7471;12.400000
7471;-0.400000
7471;-4.400000
7471;9.400000
7471;-0.200000
7471;1.200000
7471;-4.800000
7471;0.200000
7471;7.300000
7471;-2.600000
7471;4.000000
7471;-1.700000
7471;0.400000
7471;6.700000
7471;5.400000
7471;7.000000
7471;4.300000
7471;5.300000
7471;1.400000
7471;-3.900000
7471;6.100000
7471;6.600000
7471;5.900000
7471;4.000000
7471;9.800000
7471;2.200000
7471;7.100000
7471;5.900000
7471;10.500000
7471;-0.400000
7471;5.300000
7471;-0.500000
7471;3.900000
7471;-0.300000
7471;1.100000
7471;2.100000
7471;6.200000
7471;4.700000
7471;-4.600000
7471;6.400000
7471;9.800000
7471;1.200000
7471;1.000000
7471;3.100000
7471;3.700000
7471;-1.500000
7471;6.300000
7471;7.700000
7471;0.700000
7471;0.900000
7471;-2.200000
7471;0.000000
7471;1.000000
7471;-2.500000
7471;4.500000
7471;0.400000
7471;6.600000
7471;-5.100000
7471;-3.300000
7471;5.400000
7481;5.700000
7481;9.300000
7481;4.400000
7481;10.200000
7481;1.600000
7481;8.600000
7481;6.500000
7481;7.000000
7481;1.200000
7481;1.800000
7481;2.200000
7481;0.600000
7481;-0.700000
7481;8.200000
7481;12.100000
7481;10.400000
7481;8.200000
7481;4.100000
7481;2.300000
7481;5.100000
7481;10.800000
7481;-0.700000
7481;-0.700000
7481;7.700000
7481;6.900000
7481;8.500000
7481;7.000000
7481;1.300000
7481;5.200000
7481;2.800000
7481;-0.300000
7481;-0.900000
7481;10.500000
7481;10.500000
7481;4.600000
7481;4.700000
7481;6.000000
7481;2.000000
7481;8.800000
7481;3.400000
7481;0.800000
7481;8.400000
7481;2.000000
7481;3.600000
7481;6.100000
7481;-0.100000
7481;-0.900000
7481;11.700000
7481;10.200000
7481;4.300000
7481;7.500000
7481;0.600000
7481;7.300000
7481;7.000000
7481;8.500000
7481;5.500000
7481;7.900000
7481;-0.500000
7481;12.900000
7481;-0.600000
7481;3.700000
7481;-0.200000
7481;4.900000
7481;5.700000
7481;2.600000
7481;9.500000
7481;3.700000
7481;12.100000
7481;1.400000
7481;5.600000
7481;9.000000
7481;7.800000
7481;6.000000
7481;6.200000
7481;0.300000
7481;1.400000
7481;5.900000
7481;10.900000
7481;6.000000
7481;6.500000
7481;5.900000
7481;7.300000
7481;6.600000
7481;7.400000
7481;4.500000
7481;6.900000
7481;10.600000
7481;9.000000
7481;4.600000
7481;7.400000
7481;6.000000
7481;12.200000
7481;10.500000
7481;11.900000
7481;0.700000
7481;-0.700000
7481;-0.800000
7481;-0.300000
7481;-0.100000
7481;13.000000
7481;10.100000
7481;2.000000
7481;10.500000
7481;11.800000
7481;6.000000
7481;6.300000
7481;0.900000
7481;1.200000
7481;8.900000
7481;3.500000
7481;8.300000
7481;8.100000
7481;9.900000
7481;3.900000
7481;8.100000
7481;-0.500000
7481;-1.200000
7481;7.900000
7481;6.700000
7481;6.100000
7510;9.100000
7510;5.700000
7510;8.000000
7510;6.700000
7510;11.100000
7510;10.900000
7510;3.000000
7510;-0.600000
7510;10.200000
7510;1.000000
7510;10.600000
7510;10.200000
7510;6.800000
7510;8.800000
7510;7.800000
7510;5.900000
7510;8.700000
7510;1.400000
7510;6.900000
7510;8.800000
7510;2.000000
7510;10.800000
7510;8.000000
7510;15.200000
7510;10.600000
7510;9.700000
7510;4.900000
7510;0.700000
7510;9.400000
7510;6.000000
7510;9.100000
7510;-1.000000
7510;9.100000
7510;9.500000
7510;8.500000
7510;4.300000
7510;9.100000
7510;10.800000
7510;5.900000
7510;12.000000
7510;7.800000
7510;9.000000
7510;10.500000
7510;8.500000
7510;8.900000
7510;10.000000
7510;9.100000
7510;5.900000
7510;7.200000
7510;15.000000
7510;8.100000
7510;8.900000
7510;13.700000
7510;12.300000
7510;10.200000
7510;8.200000
7510;0.500000
7510;8.300000
7510;9.100000
7510;-0.700000
7510;-0.100000
7510;11.500000
7510;1.700000
7510;0.000000
7510;10.100000
7510;10.100000
7510;16.100000
7510;2.400000
7510;8.600000
7510;5.700000
7510;8.900000
7510;12.600000
7510;8.600000
7510;8.500000
7510;2.700000
7510;5.100000
7510;-0.400000
7510;13.800000
7510;11.400000
7510;4.000000
7510;9.600000
7510;10.900000
7510;5.200000
7510;11.200000
7510;7.200000
7510;5.800000
7510;11.700000
7510;10.400000
7510;14.900000
7510;13.000000
7510;6.900000
7510;5.800000
7510;3.500000
7510;11.400000
7510;5.600000
7510;7.400000
7510;9.900000
7510;9.600000
7510;4.800000
7510;9.300000
7510;9.100000
7510;15.500000
7510;5.000000
7510;11.200000
7510;3.400000
7510;9.800000
7510;8.300000
7510;8.400000
7510;10.900000
7510;4.100000
7510;2.400000
7510;11.200000
7510;11.300000
7510;9.800000
7510;5.700000
7510;9.500000
7510;6.100000
7510;12.700000
7510;9.400000
7510;5.400000
7535;-0.700000
7535;8.700000
7535;10.800000
7535;8.100000
7535;4.100000
7535;-1.400000
7535;9.300000
7535;8.100000
7535;5.700000
7535;13.700000
7535;8.600000
7535;8.600000
7535;8.300000
7535;1.000000
7535;1.900000
7535;-2.000000
7535;2.900000
7535;4.500000
7535;14.600000
7535;8.000000
7535;7.900000
7535;8.100000
7535;5.000000
7535;0.300000
7535;8.300000
7535;8.100000
7535;5.300000
7535;5.100000
7535;0.200000
7535;12.600000
7535;12.300000
7535;7.000000
7535;2.900000
7535;5.700000
7535;11.400000
7535;5.000000
7535;7.200000
7535;8.400000
7535;8.000000
7535;-0.500000
7535;4.300000
7535;8.800000
7535;4.600000
7535;7.100000
7535;8.000000
7535;-0.200000
7535;12.100000
7535;8.900000
7535;5.500000
7535;-1.500000
7535;8.500000
7535;5.800000
7535;0.900000
7535;3.900000
7535;8.600000
7535;8.200000
7535;-0.300000
7535;11.100000
7535;10.600000
7535;-0.800000
7535;7.600000
7535;7.800000
7535;7.800000
7535;-0.700000
7535;13.600000
7535;-1.800000
7535;4.200000
7535;5.400000
7535;12.800000
7535;8.100000
7535;5.600000
7535;10.400000
7535;7.500000
7535;6.100000
7535;7.100000
7535;5.700000
7535;-0.500000
7535;9.300000
7535;5.600000
7535;12.200000
7535;8.700000
7535;2.300000
7535;4.600000
7535;6.900000
7535;5.600000
7535;-2.700000
7535;7.700000
7535;8.100000
7535;7.700000
7535;7.800000
7535;3.100000
7535;3.300000
7535;5.400000
7535;4.600000
7535;-1.700000
7535;6.100000
7535;5.900000
7535;3.900000
7535;6.900000
7535;0.800000
7535;1.900000
7535;0.300000
7535;6.100000
7535;-1.000000
7535;12.400000
7535;-0.200000
7535;9.500000
7535;7.300000
7535;6.700000
7535;8.100000
7535;11.100000
7535;2.900000
7535;7.800000
7535;8.700000
7535;10.400000
7535;8.300000
7535;1.400000
7535;9.100000
7535;5.400000
7535;14.400000
7558;6.400000
7558;9.200000
7558;6.900000
7558;5.700000
7558;3.800000
7558;1.600000
7558;6.300000
7558;4.400000
7558;1.500000
7558;5.900000
7558;7.600000
7558;7.000000
7558;5.200000
7558;7.000000
7558;4.900000
7558;6.700000
7558;11.300000
7558;4.600000
7558;-0.300000
7558;7.300000
7558;1.400000
7558;3.400000
7558;8.400000
7558;-4.200000
7558;3.900000
7558;6.200000
7558;5.100000
7558;1.700000
7558;6.800000
7558;6.000000
7558;5.800000
7558;0.200000
7558;1.800000
7558;1.600000
7558;2.700000
7558;6.500000
7558;8.700000
7558;5.300000
7558;10.700000
7558;4.700000
7558;3.100000
7558;6.400000
7558;-0.200000
7558;7.000000
7558;5.000000
7558;-2.700000
7558;6.800000
7558;0.800000
7558;0.700000
7558;5.400000
7558;7.200000
7558;6.700000
7558;5.300000
7558;3.300000
7558;7.200000
7558;6.800000
7558;5.900000
7558;5.900000
7558;5.700000
7558;3.500000
7558;7.200000
7558;0.600000
7558;-3.400000
7558;8.500000
7558;-1.000000
7558;-0.500000
7558;8.400000
7558;0.700000
7558;6.300000
7558;-0.500000
7558;0.500000
7558;5.200000
7558;8.500000
7558;4.400000
7558;7.800000
7558;5.200000
7558;5.800000
7558;1.700000
7558;7.000000
7558;5.100000
7558;7.100000
7558;1.800000
7558;1.700000
7558;-3.700000
7558;0.600000
7558;7.900000
7558;4.000000
7558;3.800000
7558;3.400000
7558;5.900000
7558;5.900000
7558;4.500000
7558;-1.000000
7558;2.700000
7558;-0.400000
7558;5.200000
7558;1.800000
7558;6.600000
7558;5.900000
7558;6.500000
7558;3.000000
7558;6.400000
7558;-3.700000
7558;6.600000
