ID OMM station;Date;Pression station
7149;2020-01-09T07:00:00+01:00;100820
7149;2020-01-10T07:00:00+01:00;100500
7149;2020-01-11T07:00:00+01:00;102270
7149;2020-01-12T07:00:00+01:00;101570
7149;2020-01-13T07:00:00+01:00;101110
7149;2020-01-14T07:00:00+01:00;99830
7149;2020-01-15T07:00:00+01:00;100170
7149;2020-01-01T10:00:00+01:00;102120
7149;2020-01-02T10:00:00+01:00;101610
7149;2020-01-03T10:00:00+01:00;101240
7149;2020-01-04T10:00:00+01:00;102540
7149;2020-01-05T10:00:00+01:00;102620
7149;2020-01-06T10:00:00+01:00;101670
7149;2020-01-07T10:00:00+01:00;101940
7149;2020-01-08T10:00:00+01:00;101660
7149;2020-01-09T10:00:00+01:00;100670
7149;2020-01-10T10:00:00+01:00;101090
7149;2020-01-11T10:00:00+01:00;102320
7149;2020-01-12T10:00:00+01:00;101530
7149;2020-01-13T10:00:00+01:00;100980
7149;2020-01-14T10:00:00+01:00;99920
7149;2020-01-15T10:00:00+01:00;100190
7149;2020-01-01T13:00:00+01:00;102030
7149;2020-01-02T13:00:00+01:00;101550
7149;2020-01-03T13:00:00+01:00;101310
7149;2020-01-04T13:00:00+01:00;102540
7149;2020-01-05T13:00:00+01:00;102510
7149;2020-01-06T13:00:00+01:00;101460
7149;2020-01-07T13:00:00+01:00;101900
7149;2020-01-08T13:00:00+01:00;101650
7149;2020-01-09T13:00:00+01:00;100460
7149;2020-01-10T13:00:00+01:00;101490
7149;2020-01-11T13:00:00+01:00;102230
7149;2020-01-12T13:00:00+01:00;101510
7149;2020-01-13T13:00:00+01:00;100670
7149;2020-01-14T13:00:00+01:00;99940
7149;2020-01-15T13:00:00+01:00;100270
7149;2020-01-01T16:00:00+01:00;101930
7149;2020-01-02T16:00:00+01:00;101390
7149;2020-01-03T16:00:00+01:00;101410
7149;2020-01-04T16:00:00+01:00;102530
7149;2020-01-05T16:00:00+01:00;102430
7149;2020-01-06T16:00:00+01:00;101280
7149;2020-01-07T16:00:00+01:00;101770
7149;2020-01-08T16:00:00+01:00;101550
7149;2020-01-09T16:00:00+01:00;100230
7149;2020-01-10T16:00:00+01:00;101730
7149;2020-01-11T16:00:00+01:00;102080
7149;2020-01-12T16:00:00+01:00;101490
7149;2020-01-13T16:00:00+01:00;100410
7149;2020-01-14T16:00:00+01:00;99970
7149;2020-01-15T16:00:00+01:00;100460
7149;2020-01-01T19:00:00+01:00;101930
7149;2020-01-02T19:00:00+01:00;101410
7149;2020-01-03T19:00:00+01:00;101650
7149;2020-01-04T19:00:00+01:00;102570
7149;2020-01-05T19:00:00+01:00;102400
7149;2020-01-06T19:00:00+01:00;101560
7149;2020-01-07T19:00:00+01:00;101750
7149;2020-01-08T19:00:00+01:00;101570
7149;2020-01-09T19:00:00+01:00;100180
7149;2020-01-10T19:00:00+01:00;102030
7149;2020-01-11T19:00:00+01:00;102040
7149;2020-01-12T19:00:00+01:00;101560
7149;2020-01-13T19:00:00+01:00;100220
7149;2020-01-14T19:00:00+01:00;100070
7149;2020-01-15T19:00:00+01:00;100890
7149;2020-01-01T22:00:00+01:00;101860
7149;2020-01-02T22:00:00+01:00;101320
7149;2020-01-03T22:00:00+01:00;101990
7149;2020-01-04T22:00:00+01:00;102610
7149;2020-01-05T22:00:00+01:00;102290
7149;2020-01-06T22:00:00+01:00;101490
7149;2020-01-07T22:00:00+01:00;101710
7149;2020-01-08T22:00:00+01:00;101440
7149;2020-01-09T22:00:00+01:00;100110
7149;2020-01-10T22:00:00+01:00;102200
7149;2020-01-11T22:00:00+01:00;101950
7149;2020-01-12T22:00:00+01:00;101530
7149;2020-01-13T22:00:00+01:00;100060
7149;2020-01-14T22:00:00+01:00;100210
7149;2020-01-15T22:00:00+01:00;101210
7168;2020-01-01T01:00:00+01:00;101860
7168;2020-01-02T01:00:00+01:00;101540
7168;2020-01-03T01:00:00+01:00;101150
7168;2020-01-04T01:00:00+01:00;101740
7168;2020-01-05T01:00:00+01:00;102270
7168;2020-01-06T01:00:00+01:00;101820
7168;2020-01-07T01:00:00+01:00;101330
7168;2020-01-08T01:00:00+01:00;101430
7168;2020-01-09T01:00:00+01:00;101110
7168;2020-01-10T01:00:00+01:00;100080
7168;2020-01-11T01:00:00+01:00;101950
7168;2020-01-12T01:00:00+01:00;101580
7168;2020-01-13T01:00:00+01:00;101240
7168;2020-01-14T01:00:00+01:00;99890
7168;2020-01-15T01:00:00+01:00;100070
7168;2020-01-01T04:00:00+01:00;101760
7168;2020-01-02T04:00:00+01:00;101420
7168;2020-01-03T04:00:00+01:00;101070
7168;2020-01-04T04:00:00+01:00;101890
7168;2020-01-05T04:00:00+01:00;102250
7168;2020-01-06T04:00:00+01:00;101670
7168;2020-01-07T04:00:00+01:00;101480
7168;2020-01-08T04:00:00+01:00;101360
7168;2020-01-09T04:00:00+01:00;100910
7168;2020-01-10T04:00:00+01:00;100050
7168;2020-01-11T04:00:00+01:00;102000
7168;2020-01-12T04:00:00+01:00;101500
7168;2020-01-13T04:00:00+01:00;101100
7168;2020-01-14T04:00:00+01:00;99840
7168;2020-01-15T04:00:00+01:00;100100
7168;2020-01-01T07:00:00+01:00;101770
7168;2020-01-02T07:00:00+01:00;101370
7168;2020-01-03T07:00:00+01:00;100980
7168;2020-01-04T07:00:00+01:00;102040
7168;2020-01-05T07:00:00+01:00;102260
7168;2020-01-06T07:00:00+01:00;101550
7168;2020-01-07T07:00:00+01:00;101530
7168;2020-01-08T07:00:00+01:00;101370
7168;2020-01-09T07:00:00+01:00;100720
7168;2020-01-10T07:00:00+01:00;100210
7168;2020-01-11T07:00:00+01:00;102010
7168;2020-01-12T07:00:00+01:00;101480
7168;2020-01-13T07:00:00+01:00;100910
7168;2020-01-14T07:00:00+01:00;99830
7168;2020-01-15T07:00:00+01:00;100160
7168;2020-01-01T10:00:00+01:00;101880
7168;2020-01-02T10:00:00+01:00;101410
7168;2020-01-03T10:00:00+01:00;101060
7168;2020-01-04T10:00:00+01:00;102180
7168;2020-01-05T10:00:00+01:00;102290
7168;2020-01-06T10:00:00+01:00;101460
7168;2020-01-07T10:00:00+01:00;101720
7168;2020-01-08T10:00:00+01:00;101440
7168;2020-01-09T10:00:00+01:00;100570
7168;2020-01-10T10:00:00+01:00;100580
7168;2020-01-11T10:00:00+01:00;102070
7168;2020-01-12T10:00:00+01:00;101440
7168;2020-01-13T10:00:00+01:00;100810
7168;2020-01-14T10:00:00+01:00;99950
7168;2020-01-15T10:00:00+01:00;100160
7168;2020-01-01T13:00:00+01:00;101810
7168;2020-01-02T13:00:00+01:00;101350
7168;2020-01-03T13:00:00+01:00;101100
7168;2020-01-04T13:00:00+01:00;102160
7168;2020-01-05T13:00:00+01:00;102190
7168;2020-01-06T13:00:00+01:00;101210
7168;2020-01-07T13:00:00+01:00;101690
7168;2020-01-08T13:00:00+01:00;101390
7168;2020-01-09T13:00:00+01:00;100320
7168;2020-01-10T13:00:00+01:00;101000
7168;2020-01-11T13:00:00+01:00;101940
7168;2020-01-12T13:00:00+01:00;101340
7168;2020-01-13T13:00:00+01:00;100590
7168;2020-01-14T13:00:00+01:00;99950
7168;2020-01-15T13:00:00+01:00;100170
7168;2020-01-01T16:00:00+01:00;101720
7168;2020-01-02T16:00:00+01:00;101220
7168;2020-01-03T16:00:00+01:00;101150
7168;2020-01-04T16:00:00+01:00;102160
7168;2020-01-05T16:00:00+01:00;102130
7168;2020-01-06T16:00:00+01:00;101040
7168;2020-01-07T16:00:00+01:00;101560
7168;2020-01-08T16:00:00+01:00;101320
7168;2020-01-09T16:00:00+01:00;100110
7168;2020-01-10T16:00:00+01:00;101320
7168;2020-01-11T16:00:00+01:00;101840
7168;2020-01-12T16:00:00+01:00;101270
7168;2020-01-13T16:00:00+01:00;100320
7168;2020-01-14T16:00:00+01:00;99950
7168;2020-01-15T16:00:00+01:00;100310
7168;2020-01-01T19:00:00+01:00;101710
7168;2020-01-02T19:00:00+01:00;101250
7168;2020-01-03T19:00:00+01:00;101330
7168;2020-01-04T19:00:00+01:00;102230
7168;2020-01-05T19:00:00+01:00;102080
7168;2020-01-06T19:00:00+01:00;101150
7168;2020-01-07T19:00:00+01:00;101570
7168;2020-01-08T19:00:00+01:00;101380
7168;2020-01-09T19:00:00+01:00;100010
7168;2020-01-10T19:00:00+01:00;101630
7168;2020-01-11T19:00:00+01:00;101800
7168;2020-01-12T19:00:00+01:00;101350
7168;2020-01-13T19:00:00+01:00;100170
7168;2020-01-14T19:00:00+01:00;100050
7168;2020-01-15T19:00:00+01:00;100630
7168;2020-01-01T22:00:00+01:00;101640
7168;2020-01-02T22:00:00+01:00;101180
7168;2020-01-03T22:00:00+01:00;101480
7168;2020-01-04T22:00:00+01:00;102250
7168;2020-01-05T22:00:00+01:00;101970
7168;2020-01-06T22:00:00+01:00;101250
7168;2020-01-07T22:00:00+01:00;101520
7168;2020-01-08T22:00:00+01:00;101230
7168;2020-01-09T22:00:00+01:00;100070
7168;2020-01-10T22:00:00+01:00;101810
7168;2020-01-11T22:00:00+01:00;101730
7168;2020-01-12T22:00:00+01:00;101340
7168;2020-01-13T22:00:00+01:00;100000
7168;2020-01-14T22:00:00+01:00;100120
7168;2020-01-15T22:00:00+01:00;100910
7181;2020-01-01T01:00:00+01:00;99090
7181;2020-01-02T01:00:00+01:00;98920
7181;2020-01-03T01:00:00+01:00;98500
7181;2020-01-04T01:00:00+01:00;98800
7181;2020-01-05T01:00:00+01:00;99460
7181;2020-01-06T01:00:00+01:00;99100
7181;2020-01-07T01:00:00+01:00;98490
7181;2020-01-08T01:00:00+01:00;98760
7181;2020-01-09T01:00:00+01:00;98480
7181;2020-01-10T01:00:00+01:00;97560
7181;2020-01-11T01:00:00+01:00;99140
7181;2020-01-12T01:00:00+01:00;98840
7181;2020-01-13T01:00:00+01:00;98550
7181;2020-01-14T01:00:00+01:00;97390
7181;2020-01-15T01:00:00+01:00;97580
7181;2020-01-01T04:00:00+01:00;99030
7181;2020-01-02T04:00:00+01:00;98830
7181;2020-01-03T04:00:00+01:00;98380
7181;2020-01-04T04:00:00+01:00;98990
7181;2020-01-05T04:00:00+01:00;99460
7181;2020-01-06T04:00:00+01:00;98930
7181;2020-01-07T04:00:00+01:00;98660
7181;2020-01-08T04:00:00+01:00;98730
7181;2020-01-09T04:00:00+01:00;98310
7181;2020-01-10T04:00:00+01:00;97570
7181;2020-01-11T04:00:00+01:00;99230
7181;2020-01-12T04:00:00+01:00;98730
7181;2020-01-13T04:00:00+01:00;98410
7181;2020-01-14T04:00:00+01:00;97320
7181;2020-01-15T04:00:00+01:00;97570
7181;2020-01-01T07:00:00+01:00;99010
7181;2020-01-02T07:00:00+01:00;98770
7181;2020-01-03T07:00:00+01:00;98330
7181;2020-01-04T07:00:00+01:00;99120
7181;2020-01-05T07:00:00+01:00;99450
7181;2020-01-06T07:00:00+01:00;98860
7181;2020-01-07T07:00:00+01:00;98750
7181;2020-01-08T07:00:00+01:00;98730
7181;2020-01-09T07:00:00+01:00;98150
7181;2020-01-10T07:00:00+01:00;97610
7181;2020-01-11T07:00:00+01:00;99250
7181;2020-01-12T07:00:00+01:00;98740
7181;2020-01-13T07:00:00+01:00;98250
7181;2020-01-14T07:00:00+01:00;97300
7181;2020-01-15T07:00:00+01:00;97610
7181;2020-01-01T10:00:00+01:00;99120
7181;2020-01-02T10:00:00+01:00;98800
7181;2020-01-03T10:00:00+01:00;98380
7181;2020-01-04T10:00:00+01:00;99280
7181;2020-01-05T10:00:00+01:00;99500
7181;2020-01-06T10:00:00+01:00;98820
7181;2020-01-07T10:00:00+01:00;98960
7181;2020-01-08T10:00:00+01:00;98790
7181;2020-01-09T10:00:00+01:00;98040
7181;2020-01-10T10:00:00+01:00;97820
7181;2020-01-11T10:00:00+01:00;99290
7181;2020-01-12T10:00:00+01:00;98720
7181;2020-01-13T10:00:00+01:00;98120
7181;2020-01-14T10:00:00+01:00;97400
7181;2020-01-15T10:00:00+01:00;97680
7181;2020-01-01T13:00:00+01:00;99060
7181;2020-01-02T13:00:00+01:00;98710
7181;2020-01-03T13:00:00+01:00;98320
7181;2020-01-04T13:00:00+01:00;99290
7181;2020-01-05T13:00:00+01:00;99450
7181;2020-01-06T13:00:00+01:00;98570
7181;2020-01-07T13:00:00+01:00;98960
7181;2020-01-08T13:00:00+01:00;98730
7181;2020-01-09T13:00:00+01:00;97810
7181;2020-01-10T13:00:00+01:00;98040
7181;2020-01-11T13:00:00+01:00;99200
7181;2020-01-12T13:00:00+01:00;98680
7181;2020-01-13T13:00:00+01:00;98030
7181;2020-01-14T13:00:00+01:00;97420
7181;2020-01-15T13:00:00+01:00;97690
7181;2020-01-01T16:00:00+01:00;99010
7181;2020-01-02T16:00:00+01:00;98580
7181;2020-01-03T16:00:00+01:00;98410
7181;2020-01-04T16:00:00+01:00;99270
7181;2020-01-05T16:00:00+01:00;99370
7181;2020-01-06T16:00:00+01:00;98440
7181;2020-01-07T16:00:00+01:00;98920
7181;2020-01-08T16:00:00+01:00;98680
7181;2020-01-09T16:00:00+01:00;97620
7181;2020-01-10T16:00:00+01:00;98430
7181;2020-01-11T16:00:00+01:00;99080
7181;2020-01-12T16:00:00+01:00;98560
7181;2020-01-13T16:00:00+01:00;97750
7181;2020-01-14T16:00:00+01:00;97440
7181;2020-01-15T16:00:00+01:00;97770
7181;2020-01-01T19:00:00+01:00;99030
7181;2020-01-02T19:00:00+01:00;98600
7181;2020-01-03T19:00:00+01:00;98540
7181;2020-01-04T19:00:00+01:00;99360
7181;2020-01-05T19:00:00+01:00;99300
7181;2020-01-06T19:00:00+01:00;98450
7181;2020-01-07T19:00:00+01:00;98920
7181;2020-01-08T19:00:00+01:00;98690
7181;2020-01-09T19:00:00+01:00;97510
7181;2020-01-10T19:00:00+01:00;98770
7181;2020-01-11T19:00:00+01:00;99050
7181;2020-01-12T19:00:00+01:00;98660
7181;2020-01-13T19:00:00+01:00;97630
7181;2020-01-14T19:00:00+01:00;97460
7181;2020-01-15T19:00:00+01:00;98020
7181;2020-01-01T22:00:00+01:00;99020
7181;2020-01-02T22:00:00+01:00;98580
7181;2020-01-03T22:00:00+01:00;98670
7181;2020-01-04T22:00:00+01:00;99420
7181;2020-01-05T22:00:00+01:00;99210
7181;2020-01-06T22:00:00+01:00;98470
7181;2020-01-07T22:00:00+01:00;98840
7181;2020-01-08T22:00:00+01:00;98610
7181;2020-01-09T22:00:00+01:00;97510
7181;2020-01-10T22:00:00+01:00;98990
7181;2020-01-11T22:00:00+01:00;98970
7181;2020-01-12T22:00:00+01:00;98640
7181;2020-01-13T22:00:00+01:00;97510
7181;2020-01-14T22:00:00+01:00;97550
7181;2020-01-15T22:00:00+01:00;98250
7190;2020-01-01T01:00:00+01:00;101570
7190;2020-01-02T01:00:00+01:00;101370
7190;2020-01-03T01:00:00+01:00;100890
7190;2020-01-04T01:00:00+01:00;100980
7190;2020-01-05T01:00:00+01:00;101790
7190;2020-01-06T01:00:00+01:00;101460
7190;2020-01-07T01:00:00+01:00;100820
7190;2020-01-08T01:00:00+01:00;101170
7190;2020-01-09T01:00:00+01:00;100830
7190;2020-01-10T01:00:00+01:00;99950
7190;2020-01-11T01:00:00+01:00;101400
7190;2020-01-12T01:00:00+01:00;101230
7190;2020-01-13T01:00:00+01:00;100940
7190;2020-01-14T01:00:00+01:00;99850
7190;2020-01-15T01:00:00+01:00;99960
7190;2020-01-01T04:00:00+01:00;101510
7190;2020-01-02T04:00:00+01:00;101360
7190;2020-01-03T04:00:00+01:00;100790
7190;2020-01-04T04:00:00+01:00;101170
7190;2020-01-05T04:00:00+01:00;101810
7190;2020-01-06T04:00:00+01:00;101340
7190;2020-01-07T04:00:00+01:00;100970
7190;2020-01-08T04:00:00+01:00;101180
7190;2020-01-09T04:00:00+01:00;100700
7190;2020-01-10T04:00:00+01:00;100030
7190;2020-01-11T04:00:00+01:00;101470
7190;2020-01-12T04:00:00+01:00;101140
7190;2020-01-13T04:00:00+01:00;100820
7190;2020-01-14T04:00:00+01:00;99700
7190;2020-01-15T04:00:00+01:00;99970
7190;2020-01-01T07:00:00+01:00;101480
7190;2020-01-02T07:00:00+01:00;101300
7190;2020-01-03T07:00:00+01:00;100700
7190;2020-01-04T07:00:00+01:00;101380
7190;2020-01-05T07:00:00+01:00;101850
7190;2020-01-06T07:00:00+01:00;101290
7190;2020-01-07T07:00:00+01:00;101040
7190;2020-01-08T07:00:00+01:00;101140
7190;2020-01-09T07:00:00+01:00;100530
7190;2020-01-10T07:00:00+01:00;100050
7190;2020-01-11T07:00:00+01:00;101600
7190;2020-01-12T07:00:00+01:00;101080
7190;2020-01-13T07:00:00+01:00;100650
7190;2020-01-14T07:00:00+01:00;99750
7190;2020-01-15T07:00:00+01:00;100020
7190;2020-01-01T10:00:00+01:00;101550
7190;2020-01-02T10:00:00+01:00;101320
7190;2020-01-03T10:00:00+01:00;100760
7190;2020-01-04T10:00:00+01:00;101530
7190;2020-01-05T10:00:00+01:00;101880
7190;2020-01-06T10:00:00+01:00;101250
7190;2020-01-07T10:00:00+01:00;101320
7190;2020-01-08T10:00:00+01:00;101210
7190;2020-01-09T10:00:00+01:00;100370
7190;2020-01-10T10:00:00+01:00;100200
7190;2020-01-11T10:00:00+01:00;101630
7190;2020-01-12T10:00:00+01:00;101150
7190;2020-01-13T10:00:00+01:00;100550
7190;2020-01-14T10:00:00+01:00;99850
7190;2020-01-15T10:00:00+01:00;100070
7190;2020-01-01T13:00:00+01:00;101540
7190;2020-01-02T13:00:00+01:00;101200
7190;2020-01-03T13:00:00+01:00;100630
7190;2020-01-04T13:00:00+01:00;101520
7190;2020-01-05T13:00:00+01:00;101810
7190;2020-01-06T13:00:00+01:00;101030
7190;2020-01-07T13:00:00+01:00;101310
7190;2020-01-08T13:00:00+01:00;101110
7190;2020-01-09T13:00:00+01:00;100180
7190;2020-01-10T13:00:00+01:00;100290
7190;2020-01-11T13:00:00+01:00;101540
7190;2020-01-12T13:00:00+01:00;101050
7190;2020-01-13T13:00:00+01:00;100370
7190;2020-01-14T13:00:00+01:00;99800
7190;2020-01-15T13:00:00+01:00;100100
7190;2020-01-01T16:00:00+01:00;101450
7190;2020-01-02T16:00:00+01:00;101060
7190;2020-01-03T16:00:00+01:00;100730
7190;2020-01-04T16:00:00+01:00;101540
7190;2020-01-05T16:00:00+01:00;101780
7190;2020-01-06T16:00:00+01:00;100900
7190;2020-01-07T16:00:00+01:00;101270
7190;2020-01-08T16:00:00+01:00;101040
7190;2020-01-09T16:00:00+01:00;99970
7190;2020-01-10T16:00:00+01:00;100560
7190;2020-01-11T16:00:00+01:00;101430
7190;2020-01-12T16:00:00+01:00;101030
7190;2020-01-13T16:00:00+01:00;100150
7190;2020-01-14T16:00:00+01:00;99810
7190;2020-01-15T16:00:00+01:00;100140
7190;2020-01-01T19:00:00+01:00;101490
7190;2020-01-02T19:00:00+01:00;101050
7190;2020-01-03T19:00:00+01:00;100860
7190;2020-01-04T19:00:00+01:00;101610
7190;2020-01-05T19:00:00+01:00;101690
7190;2020-01-06T19:00:00+01:00;100860
7190;2020-01-07T19:00:00+01:00;101340
7190;2020-01-08T19:00:00+01:00;101030
7190;2020-01-09T19:00:00+01:00;99860
7190;2020-01-10T19:00:00+01:00;100970
7190;2020-01-11T19:00:00+01:00;101400
7190;2020-01-12T19:00:00+01:00;101020
7190;2020-01-13T19:00:00+01:00;100090
7190;2020-01-14T19:00:00+01:00;99870
7190;2020-01-15T19:00:00+01:00;100360
7190;2020-01-01T22:00:00+01:00;101450
7190;2020-01-02T22:00:00+01:00;101010
7190;2020-01-03T22:00:00+01:00;100940
7190;2020-01-04T22:00:00+01:00;101750
7190;2020-01-05T22:00:00+01:00;101600
7190;2020-01-06T22:00:00+01:00;100870
7190;2020-01-07T22:00:00+01:00;101240
7190;2020-01-08T22:00:00+01:00;100960
7190;2020-01-09T22:00:00+01:00;99770
7190;2020-01-10T22:00:00+01:00;101240
7190;2020-01-11T22:00:00+01:00;101330
7190;2020-01-12T22:00:00+01:00;101030
7190;2020-01-13T22:00:00+01:00;99910
7190;2020-01-14T22:00:00+01:00;99900
7190;2020-01-15T22:00:00+01:00;100570
7207;2020-01-01T01:00:00+01:00;102280
7207;2020-01-02T01:00:00+01:00;102300
7207;2020-01-03T01:00:00+01:00;101740
7207;2020-01-04T01:00:00+01:00;103170
7207;2020-01-05T01:00:00+01:00;103370
7207;2020-01-06T01:00:00+01:00;102440
7207;2020-01-07T01:00:00+01:00;102340
7207;2020-01-08T01:00:00+01:00;102250
7207;2020-01-09T01:00:00+01:00;101610
7207;2020-01-10T01:00:00+01:00;101090
7207;2020-01-11T01:00:00+01:00;102880
7207;2020-01-12T01:00:00+01:00;102200
7207;2020-01-13T01:00:00+01:00;101970
7207;2020-01-14T01:00:00+01:00;100110
7207;2020-01-15T01:00:00+01:00;100220
7207;2020-01-01T04:00:00+01:00;102300
7207;2020-01-02T04:00:00+01:00;102210
7207;2020-01-03T04:00:00+01:00;101760
7207;2020-01-04T04:00:00+01:00;103200
7207;2020-01-05T04:00:00+01:00;103330
7207;2020-01-06T04:00:00+01:00;102230
7207;2020-01-07T04:00:00+01:00;102370
7207;2020-01-08T04:00:00+01:00;102240
7207;2020-01-09T04:00:00+01:00;101390
7207;2020-01-10T04:00:00+01:00;101580
7207;2020-01-11T04:00:00+01:00;102780
7207;2020-01-12T04:00:00+01:00;102140
7207;2020-01-13T04:00:00+01:00;101680
7207;2020-01-14T04:00:00+01:00;100000
7207;2020-01-15T04:00:00+01:00;100110
7207;2020-01-01T07:00:00+01:00;102300
7207;2020-01-02T07:00:00+01:00;102120
7207;2020-01-03T07:00:00+01:00;101890
7207;2020-01-04T07:00:00+01:00;103310
7207;2020-01-05T07:00:00+01:00;103240
7207;2020-01-06T07:00:00+01:00;102120
7207;2020-01-07T07:00:00+01:00;102340
7207;2020-01-08T07:00:00+01:00;102190
7207;2020-01-09T07:00:00+01:00;101160
7207;2020-01-10T07:00:00+01:00;101990
7207;2020-01-11T07:00:00+01:00;102720
7207;2020-01-12T07:00:00+01:00;102080
7207;2020-01-13T07:00:00+01:00;101390
7207;2020-01-14T07:00:00+01:00;100010
7207;2020-01-15T07:00:00+01:00;100020
7207;2020-01-01T10:00:00+01:00;102390
7207;2020-01-02T10:00:00+01:00;102110
7207;2020-01-03T10:00:00+01:00;102100
7207;2020-01-04T10:00:00+01:00;103450
7207;2020-01-05T10:00:00+01:00;103220
7207;2020-01-06T10:00:00+01:00;102060
7207;2020-01-07T10:00:00+01:00;102430
7207;2020-01-08T10:00:00+01:00;102280
7207;2020-01-09T10:00:00+01:00;100940
7207;2020-01-10T10:00:00+01:00;102300
7207;2020-01-11T10:00:00+01:00;102730
7207;2020-01-12T10:00:00+01:00;102160
7207;2020-01-13T10:00:00+01:00;101190
7207;2020-01-14T10:00:00+01:00;100090
7207;2020-01-15T10:00:00+01:00;100380
7207;2020-01-01T13:00:00+01:00;102380
7207;2020-01-02T13:00:00+01:00;102060
7207;2020-01-03T13:00:00+01:00;102250
7207;2020-01-04T13:00:00+01:00;103430
7207;2020-01-05T13:00:00+01:00;103110
7207;2020-01-06T13:00:00+01:00;101940
7207;2020-01-07T13:00:00+01:00;102430
7207;2020-01-08T13:00:00+01:00;102210
7207;2020-01-09T13:00:00+01:00;100750
7207;2020-01-10T13:00:00+01:00;102530
7207;2020-01-11T13:00:00+01:00;102620
7207;2020-01-12T13:00:00+01:00;102230
7207;2020-01-13T13:00:00+01:00;100870
7207;2020-01-14T13:00:00+01:00;100130
7207;2020-01-15T13:00:00+01:00;100920
7207;2020-01-01T16:00:00+01:00;102360
7207;2020-01-02T16:00:00+01:00;101900
7207;2020-01-03T16:00:00+01:00;102420
7207;2020-01-04T16:00:00+01:00;103350
7207;2020-01-05T16:00:00+01:00;102920
7207;2020-01-06T16:00:00+01:00;101970
7207;2020-01-07T16:00:00+01:00;102290
7207;2020-01-08T16:00:00+01:00;102050
7207;2020-01-09T16:00:00+01:00;100560
7207;2020-01-10T16:00:00+01:00;102600
7207;2020-01-11T16:00:00+01:00;102460
7207;2020-01-12T16:00:00+01:00;102150
7207;2020-01-13T16:00:00+01:00;100520
7207;2020-01-14T16:00:00+01:00;100130
7207;2020-01-15T16:00:00+01:00;101220
7207;2020-01-01T19:00:00+01:00;102420
7207;2020-01-02T19:00:00+01:00;101840
7207;2020-01-03T19:00:00+01:00;102760
7207;2020-01-04T19:00:00+01:00;103440
7207;2020-01-05T19:00:00+01:00;102830
7207;2020-01-06T19:00:00+01:00;102100
7207;2020-01-07T19:00:00+01:00;102300
7207;2020-01-08T19:00:00+01:00;101990
7207;2020-01-09T19:00:00+01:00;100130
7207;2020-01-10T19:00:00+01:00;102730
7207;2020-01-11T19:00:00+01:00;102430
7207;2020-01-12T19:00:00+01:00;102180
7207;2020-01-13T19:00:00+01:00;100350
7207;2020-01-14T19:00:00+01:00;100200
7207;2020-01-15T19:00:00+01:00;101530
7207;2020-01-01T22:00:00+01:00;102400
7207;2020-01-02T22:00:00+01:00;101790
7207;2020-01-03T22:00:00+01:00;103020
7207;2020-01-04T22:00:00+01:00;103390
7207;2020-01-05T22:00:00+01:00;102660
7207;2020-01-06T22:00:00+01:00;102230
7207;2020-01-07T22:00:00+01:00;102290
7207;2020-01-08T22:00:00+01:00;101850
7207;2020-01-09T22:00:00+01:00;100480
7207;2020-01-10T22:00:00+01:00;102870
7207;2020-01-11T22:00:00+01:00;102330
7207;2020-01-12T22:00:00+01:00;102090
7207;2020-01-13T22:00:00+01:00;100190
7207;2020-01-14T22:00:00+01:00;100230
7207;2020-01-15T22:00:00+01:00;101620
7222;2020-01-01T01:00:00+01:00;102630
7222;2020-01-02T01:00:00+01:00;102510
7222;2020-01-03T01:00:00+01:00;102090
7222;2020-01-04T01:00:00+01:00;103210
7222;2020-01-05T01:00:00+01:00;103550
7222;2020-01-06T01:00:00+01:00;102650
7222;2020-01-07T01:00:00+01:00;102530
7222;2020-01-08T01:00:00+01:00;102560
7222;2020-01-09T01:00:00+01:00;102000
7222;2020-01-10T01:00:00+01:00;101110
7222;2020-01-11T01:00:00+01:00;103130
7222;2020-01-12T01:00:00+01:00;102520
7222;2020-01-13T01:00:00+01:00;102220
7222;2020-01-14T01:00:00+01:00;100630
7222;2020-01-15T01:00:00+01:00;100720
7222;2020-01-01T04:00:00+01:00;102530
7222;2020-01-02T04:00:00+01:00;102430
7222;2020-01-03T04:00:00+01:00;102000
7222;2020-01-04T04:00:00+01:00;103320
7222;2020-01-05T04:00:00+01:00;103540
7222;2020-01-06T04:00:00+01:00;102480
7222;2020-01-07T04:00:00+01:00;102560
7222;2020-01-08T04:00:00+01:00;102550
7222;2020-01-09T04:00:00+01:00;101780
7222;2020-01-10T04:00:00+01:00;101590
7222;2020-01-11T04:00:00+01:00;103070
7222;2020-01-12T04:00:00+01:00;102450
7222;2020-01-13T04:00:00+01:00;101980
7222;2020-01-14T04:00:00+01:00;100520
7222;2020-01-15T04:00:00+01:00;100650
7222;2020-01-01T07:00:00+01:00;102540
7222;2020-01-02T07:00:00+01:00;102360
7222;2020-01-03T07:00:00+01:00;102150
7222;2020-01-04T07:00:00+01:00;103410
7222;2020-01-05T07:00:00+01:00;103460
7222;2020-01-06T07:00:00+01:00;102390
7222;2020-01-07T07:00:00+01:00;102580
7222;2020-01-08T07:00:00+01:00;102450
7222;2020-01-09T07:00:00+01:00;101570
7222;2020-01-10T07:00:00+01:00;102060
7222;2020-01-11T07:00:00+01:00;103030
7222;2020-01-12T07:00:00+01:00;102430
7222;2020-01-13T07:00:00+01:00;101680
7222;2020-01-14T07:00:00+01:00;100530
7222;2020-01-15T07:00:00+01:00;100580
7222;2020-01-01T10:00:00+01:00;102610
