ID OMM station;Date;Pression au niveau mer;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Humidité;Pression station;Variation de pression en 24 heures;Précipitations dans les 24 dernières heures;Coordonnees;Température (°C);Température minimale sur 24 heures (°C);Température maximale sur 24 heures (°C);Altitude;communes (code)
7005;2020-01-15T19:00:00+01:00;0;210;1.300000;94;100960;0;0;50.136002,1.834000;5.700000;0;0;69;0
7005;2020-01-12T13:00:00+01:00;0;250;6.700000;81;101340;0;0;50.136002,1.834000;11.300000;0;0;69;0
7005;2020-01-02T10:00:00+01:00;0;130;2.600000;99;101730;0;0;50.136002,1.834000;3.700000;0;0;69;0
7005;2020-01-14T16:00:00+01:00;0;200;5.500000;78;99510;0;0;50.136002,1.834000;12.600000;0;0;69;0
7005;2020-01-13T10:00:00+01:00;0;170;2.900000;91;100980;0;0;50.136002,1.834000;6.200000;0;0;69;0
7005;2020-01-01T22:00:00+01:00;0;150;4.200000;99;102050;0;0;50.136002,1.834000;2.900000;0;0;69;0
7005;2020-01-01T13:00:00+01:00;0;140;3.300000;99;102190;0;0;50.136002,1.834000;0.600000;0;0;69;0
7005;2020-01-15T01:00:00+01:00;0;190;5.400000;75;99810;0;0;50.136002,1.834000;11.600000;0;0;69;0
7005;2020-01-14T19:00:00+01:00;0;200;5.700000;85;99630;0;0;50.136002,1.834000;11.800000;0;0;69;0
7005;2020-01-13T01:00:00+01:00;0;210;1.800000;94;101470;0;0;50.136002,1.834000;5.300000;0;0;69;0
7005;2020-01-12T19:00:00+01:00;0;250;4.000000;84;101500;0;0;50.136002,1.834000;9.100000;0;0;69;0
7005;2020-01-09T10:00:00+01:00;0;200;4.100000;86;100420;0;0;50.136002,1.834000;12.800000;0;0;69;0
7005;2020-01-10T04:00:00+01:00;0;250;2.200000;94;100290;0;0;50.136002,1.834000;8.500000;0;0;69;0
7005;2020-01-01T19:00:00+01:00;0;140;3.500000;99;102110;0;0;50.136002,1.834000;2.200000;0;0;69;0
7005;2020-01-04T19:00:00+01:00;0;300;2.600000;80;102690;0;0;50.136002,1.834000;6.500000;0;0;69;0
7005;2020-01-04T04:00:00+01:00;0;220;1.500000;91;102490;0;0;50.136002,1.834000;3.000000;0;0;69;0
7005;2020-01-01T04:00:00+01:00;0;120;2.700000;92;102190;0;0;50.136002,1.834000;-0.100000;0;0;69;0
7005;2020-01-06T22:00:00+01:00;0;230;3.500000;89;101400;0;0;50.136002,1.834000;7.400000;0;0;69;0
7005;2020-01-06T19:00:00+01:00;0;180;2.500000;78;101230;0;0;50.136002,1.834000;6.200000;0;0;69;0
7005;2020-01-05T16:00:00+01:00;0;260;3.600000;90;102580;0;0;50.136002,1.834000;8.200000;0;0;69;0
7005;2020-01-07T10:00:00+01:00;0;180;1.700000;94;101910;0;0;50.136002,1.834000;7.900000;0;0;69;0
7005;2020-01-02T19:00:00+01:00;0;190;2.300000;89;101300;0;0;50.136002,1.834000;8.000000;0;0;69;0
7005;2020-01-12T07:00:00+01:00;0;200;2.200000;82;101350;0;0;50.136002,1.834000;6.900000;0;0;69;0
7005;2020-01-10T22:00:00+01:00;0;200;1.100000;76;102330;0;0;50.136002,1.834000;6.200000;0;0;69;0
7005;2020-01-07T01:00:00+01:00;0;260;5.200000;92;101570;0;0;50.136002,1.834000;9.100000;0;0;69;0
7005;2020-01-06T10:00:00+01:00;0;150;4.500000;85;101730;0;0;50.136002,1.834000;3.400000;0;0;69;0
7005;2020-01-05T22:00:00+01:00;0;210;1.200000;81;102430;0;0;50.136002,1.834000;6.800000;0;0;69;0
7005;2020-01-07T19:00:00+01:00;0;170;3.000000;89;101660;0;0;50.136002,1.834000;9.600000;0;0;69;0
7005;2020-01-09T04:00:00+01:00;0;190;3.300000;87;100800;0;0;50.136002,1.834000;12.600000;0;0;69;0
7005;2020-01-11T22:00:00+01:00;0;190;2.800000;74;101840;0;0;50.136002,1.834000;7.600000;0;0;69;0
7005;2020-01-12T22:00:00+01:00;0;200;1.400000;93;101520;0;0;50.136002,1.834000;6.100000;0;0;69;0
7005;2020-01-08T04:00:00+01:00;0;220;2.900000;96;101490;0;0;50.136002,1.834000;12.200000;0;0;69;0
7005;2020-01-07T16:00:00+01:00;0;170;3.000000;79;101710;0;0;50.136002,1.834000;9.700000;0;0;69;0
7005;2020-01-02T16:00:00+01:00;0;190;2.000000;91;101400;0;0;50.136002,1.834000;7.700000;0;0;69;0
7005;2020-01-08T16:00:00+01:00;0;230;2.100000;97;101580;0;0;50.136002,1.834000;12.000000;0;0;69;0
7005;2020-01-13T22:00:00+01:00;0;180;5.200000;83;99690;0;0;50.136002,1.834000;10.300000;0;0;69;0
7005;2020-01-13T13:00:00+01:00;0;180;3.900000;89;100570;0;0;50.136002,1.834000;8.400000;0;0;69;0
7005;2020-01-12T04:00:00+01:00;0;180;2.900000;80;101520;0;0;50.136002,1.834000;6.100000;0;0;69;0
7005;2020-01-11T19:00:00+01:00;0;180;3.000000;73;101970;0;0;50.136002,1.834000;7.700000;0;0;69;0
7005;2020-01-02T07:00:00+01:00;0;130;2.500000;99;101750;0;0;50.136002,1.834000;3.200000;0;0;69;0
7005;2020-01-08T01:00:00+01:00;0;210;2.900000;91;101480;0;0;50.136002,1.834000;12.000000;0;0;69;0
7005;2020-01-09T16:00:00+01:00;0;180;3.600000;83;100030;0;0;50.136002,1.834000;13.400000;0;0;69;0
7005;2020-01-04T07:00:00+01:00;0;290;3.100000;92;102510;0;0;50.136002,1.834000;3.400000;0;0;69;0
7005;2020-01-03T22:00:00+01:00;0;320;2.700000;86;102260;0;0;50.136002,1.834000;5.000000;0;0;69;0
7005;2020-01-07T07:00:00+01:00;0;220;1.800000;97;101780;0;0;50.136002,1.834000;7.200000;0;0;69;0
7005;2020-01-02T04:00:00+01:00;0;130;3.100000;99;101820;0;0;50.136002,1.834000;3.200000;0;0;69;0
7005;2020-01-02T13:00:00+01:00;0;160;2.300000;96;101590;0;0;50.136002,1.834000;6.000000;0;0;69;0
7005;2020-01-01T07:00:00+01:00;0;130;2.500000;94;102120;0;0;50.136002,1.834000;-0.600000;0;0;69;0
7005;2020-01-15T04:00:00+01:00;0;170;4.000000;68;99860;0;0;50.136002,1.834000;10.700000;0;0;69;0
7005;2020-01-08T07:00:00+01:00;0;240;4.100000;92;101480;0;0;50.136002,1.834000;12.300000;0;0;69;0
7005;2020-01-08T13:00:00+01:00;0;250;3.400000;97;101630;0;0;50.136002,1.834000;12.300000;0;0;69;0
7005;2020-01-08T22:00:00+01:00;0;160;2.700000;97;101320;0;0;50.136002,1.834000;11.100000;0;0;69;0
7005;2020-01-10T16:00:00+01:00;0;320;3.500000;79;101930;0;0;50.136002,1.834000;7.100000;0;0;69;0
7005;2020-01-04T13:00:00+01:00;0;300;7.900000;73;102560;0;0;50.136002,1.834000;8.500000;0;0;69;0
7005;2020-01-06T04:00:00+01:00;0;190;1.400000;77;102130;0;0;50.136002,1.834000;6.200000;0;0;69;0
7005;2020-01-05T19:00:00+01:00;0;190;1.800000;90;102540;0;0;50.136002,1.834000;7.100000;0;0;69;0
7005;2020-01-15T22:00:00+01:00;0;210;2.000000;95;101260;0;0;50.136002,1.834000;5.400000;0;0;69;0
7005;2020-01-13T19:00:00+01:00;0;180;4.900000;83;99910;0;0;50.136002,1.834000;10.200000;0;0;69;0
7005;2020-01-11T13:00:00+01:00;0;200;3.100000;74;102150;0;0;50.136002,1.834000;7.700000;0;0;69;0
7005;2020-01-10T13:00:00+01:00;0;320;5.100000;82;101680;0;0;50.136002,1.834000;7.200000;0;0;69;0
7005;2020-01-10T07:00:00+01:00;0;320;4.900000;91;100740;0;0;50.136002,1.834000;7.200000;0;0;69;0
7005;2020-01-14T01:00:00+01:00;0;190;5.800000;78;99520;0;0;50.136002,1.834000;11.000000;0;0;69;0
7005;2020-01-09T07:00:00+01:00;0;200;3.700000;85;100570;0;0;50.136002,1.834000;12.200000;0;0;69;0
7005;2020-01-03T16:00:00+01:00;0;330;6.600000;95;101460;0;0;50.136002,1.834000;8.800000;0;0;69;0
7005;2020-01-09T01:00:00+01:00;0;160;2.500000;94;101100;0;0;50.136002,1.834000;11.800000;0;0;69;0
7005;2020-01-10T10:00:00+01:00;0;320;7.000000;88;101290;0;0;50.136002,1.834000;6.600000;0;0;69;0
7005;2020-01-07T13:00:00+01:00;0;190;2.600000;78;101860;0;0;50.136002,1.834000;10.600000;0;0;69;0
7005;2020-01-06T07:00:00+01:00;0;160;2.400000;86;101960;0;0;50.136002,1.834000;3.300000;0;0;69;0
7005;2020-01-11T07:00:00+01:00;0;190;1.800000;81;102280;0;0;50.136002,1.834000;5.000000;0;0;69;0
7005;2020-01-03T19:00:00+01:00;0;350;4.100000;90;101970;0;0;50.136002,1.834000;7.200000;0;0;69;0
7005;2020-01-06T01:00:00+01:00;0;170;1.500000;79;102280;0;0;50.136002,1.834000;6.600000;0;0;69;0
7005;2020-01-03T01:00:00+01:00;0;210;2.700000;82;101130;0;0;50.136002,1.834000;9.300000;0;0;69;0
7005;2020-01-12T01:00:00+01:00;0;180;3.300000;77;101660;0;0;50.136002,1.834000;6.900000;0;0;69;0
7005;2020-01-01T16:00:00+01:00;0;140;4.100000;99;102100;0;0;50.136002,1.834000;1.600000;0;0;69;0
7005;2020-01-01T10:00:00+01:00;0;170;1.900000;98;102240;0;0;50.136002,1.834000;-0.100000;0;0;69;0
7005;2020-01-05T07:00:00+01:00;0;210;1.000000;91;102720;0;0;50.136002,1.834000;6.000000;0;0;69;0
7005;2020-01-05T04:00:00+01:00;0;200;1.000000;91;102750;0;0;50.136002,1.834000;6.000000;0;0;69;0
7005;2020-01-04T22:00:00+01:00;0;290;1.900000;86;102720;0;0;50.136002,1.834000;6.400000;0;0;69;0
7005;2020-01-03T10:00:00+01:00;0;240;5.400000;89;101070;0;0;50.136002,1.834000;9.900000;0;0;69;0
7027;2020-01-07T04:00:00+01:00;0;210;3.100000;99;101980;0;0;49.180000,-0.456167;6.900000;0;0;67;0
7027;2020-01-06T19:00:00+01:00;0;220;5.200000;92;101510;0;0;49.180000,-0.456167;7.800000;0;0;67;0
7027;2020-01-12T13:00:00+01:00;0;240;8.400000;76;101600;0;0;49.180000,-0.456167;12.600000;0;0;67;0
7027;2020-01-14T16:00:00+01:00;0;210;12.000000;88;99520;0;0;49.180000,-0.456167;12.600000;0;0;67;0
7027;2020-01-10T01:00:00+01:00;0;280;0.800000;94;100050;0;0;49.180000,-0.456167;8.400000;0;0;67;0
7027;2020-01-07T10:00:00+01:00;0;180;4.700000;94;101980;0;0;49.180000,-0.456167;8.000000;0;0;67;0
7027;2020-01-04T01:00:00+01:00;0;270;3.300000;93;102650;0;0;49.180000,-0.456167;3.700000;0;0;67;0
7027;2020-01-09T01:00:00+01:00;0;210;8.400000;85;101090;0;0;49.180000,-0.456167;12.900000;0;0;67;0
7027;2020-01-11T04:00:00+01:00;0;180;3.700000;88;102440;0;0;49.180000,-0.456167;4.100000;0;0;67;0
7027;2020-01-12T04:00:00+01:00;0;210;9.100000;80;101530;0;0;49.180000,-0.456167;8.600000;0;0;67;0
7027;2020-01-06T10:00:00+01:00;0;130;3.400000;93;101730;0;0;49.180000,-0.456167;1.700000;0;0;67;0
7027;2020-01-05T19:00:00+01:00;0;210;1.600000;82;102650;0;0;49.180000,-0.456167;6.500000;0;0;67;0
7027;2020-01-07T22:00:00+01:00;0;210;6.400000;93;101710;0;0;49.180000,-0.456167;12.700000;0;0;67;0
7027;2020-01-10T13:00:00+01:00;0;330;4.800000;71;102000;0;0;49.180000,-0.456167;8.200000;0;0;67;0
7027;2020-01-12T16:00:00+01:00;0;270;7.000000;72;101600;0;0;49.180000,-0.456167;11.700000;0;0;67;0
7027;2020-01-09T19:00:00+01:00;0;210;6.000000;75;100050;0;0;49.180000,-0.456167;10.500000;0;0;67;0
7027;2020-01-14T22:00:00+01:00;0;210;13.000000;74;99770;0;0;49.180000,-0.456167;12.600000;0;0;67;0
7027;2020-01-03T07:00:00+01:00;0;230;6.500000;87;101190;0;0;49.180000,-0.456167;10.000000;0;0;67;0
7027;2020-01-02T22:00:00+01:00;0;230;10.200000;77;101330;0;0;49.180000,-0.456167;10.300000;0;0;67;0
7027;2020-01-02T04:00:00+01:00;0;100;1.100000;98;101850;0;0;49.180000,-0.456167;6.100000;0;0;67;0
7027;2020-01-04T16:00:00+01:00;0;280;4.000000;78;102890;0;0;49.180000,-0.456167;9.000000;0;0;67;0
7027;2020-01-06T04:00:00+01:00;0;130;2.500000;93;102090;0;0;49.180000,-0.456167;2.200000;0;0;67;0
7027;2020-01-01T04:00:00+01:00;0;130;5.600000;100;102110;0;0;49.180000,-0.456167;2.500000;0;0;67;0
7027;2020-01-15T07:00:00+01:00;0;180;10.700000;75;99710;0;0;49.180000,-0.456167;9.700000;0;0;67;0
7027;2020-01-15T04:00:00+01:00;0;180;10.400000;79;99740;0;0;49.180000,-0.456167;9.800000;0;0;67;0
7027;2020-01-11T01:00:00+01:00;0;190;2.300000;86;102530;0;0;49.180000,-0.456167;5.800000;0;0;67;0
7027;2020-01-06T13:00:00+01:00;0;220;6.000000;73;101500;0;0;49.180000,-0.456167;7.200000;0;0;67;0
7027;2020-01-07T13:00:00+01:00;0;210;5.400000;91;101910;0;0;49.180000,-0.456167;11.100000;0;0;67;0
7027;2020-01-04T19:00:00+01:00;0;270;2.900000;89;102940;0;0;49.180000,-0.456167;6.800000;0;0;67;0
7027;2020-01-15T19:00:00+01:00;0;210;3.300000;91;101100;0;0;49.180000,-0.456167;6.100000;0;0;67;0
7027;2020-01-08T01:00:00+01:00;0;230;7.600000;90;101650;0;0;49.180000,-0.456167;12.800000;0;0;67;0
7027;2020-01-12T07:00:00+01:00;0;210;8.600000;83;101490;0;0;49.180000,-0.456167;9.400000;0;0;67;0
7027;2020-01-02T10:00:00+01:00;0;170;2.700000;98;101750;0;0;49.180000,-0.456167;7.100000;0;0;67;0
7027;2020-01-07T01:00:00+01:00;0;250;4.300000;97;101820;0;0;49.180000,-0.456167;7.100000;0;0;67;0
7027;2020-01-13T19:00:00+01:00;0;190;8.800000;79;99810;0;0;49.180000,-0.456167;11.900000;0;0;67;0
7027;2020-01-06T16:00:00+01:00;0;200;5.800000;88;101490;0;0;49.180000,-0.456167;5.800000;0;0;67;0
7027;2020-01-08T16:00:00+01:00;0;220;2.800000;92;101650;0;0;49.180000,-0.456167;12.500000;0;0;67;0
7027;2020-01-11T19:00:00+01:00;0;160;4.200000;82;102040;0;0;49.180000,-0.456167;7.900000;0;0;67;0
7027;2020-01-03T04:00:00+01:00;0;210;5.800000;97;101060;0;0;49.180000,-0.456167;10.400000;0;0;67;0
7027;2020-01-15T10:00:00+01:00;0;190;11.800000;76;99830;0;0;49.180000,-0.456167;10.200000;0;0;67;0
7027;2020-01-15T01:00:00+01:00;0;190;10.500000;77;99770;0;0;49.180000,-0.456167;10.700000;0;0;67;0
7027;2020-01-12T22:00:00+01:00;0;210;3.800000;93;101680;0;0;49.180000,-0.456167;5.700000;0;0;67;0
7027;2020-01-06T01:00:00+01:00;0;170;3.900000;81;102310;0;0;49.180000,-0.456167;6.000000;0;0;67;0
7027;2020-01-05T13:00:00+01:00;0;230;3.200000;84;102810;0;0;49.180000,-0.456167;7.800000;0;0;67;0
7027;2020-01-08T07:00:00+01:00;0;210;4.400000;94;101670;0;0;49.180000,-0.456167;12.300000;0;0;67;0
7027;2020-01-10T22:00:00+01:00;0;220;3.700000;93;102470;0;0;49.180000,-0.456167;4.400000;0;0;67;0
7027;2020-01-03T13:00:00+01:00;0;250;7.200000;95;101530;0;0;49.180000,-0.456167;10.700000;0;0;67;0
7027;2020-01-05T01:00:00+01:00;0;240;3.400000;95;102940;0;0;49.180000,-0.456167;6.900000;0;0;67;0
7027;2020-01-13T01:00:00+01:00;0;200;2.700000;96;101580;0;0;49.180000,-0.456167;4.500000;0;0;67;0
7027;2020-01-08T19:00:00+01:00;0;180;2.600000;91;101590;0;0;49.180000,-0.456167;11.800000;0;0;67;0
7027;2020-01-15T22:00:00+01:00;0;190;3.200000;95;101330;0;0;49.180000,-0.456167;4.300000;0;0;67;0
7027;2020-01-11T22:00:00+01:00;0;190;4.300000;82;101890;0;0;49.180000,-0.456167;7.900000;0;0;67;0
7027;2020-01-03T10:00:00+01:00;0;230;7.200000;90;101370;0;0;49.180000,-0.456167;10.100000;0;0;67;0
7027;2020-01-04T04:00:00+01:00;0;260;4.200000;95;102740;0;0;49.180000,-0.456167;2.900000;0;0;67;0
7027;2020-01-03T16:00:00+01:00;0;320;5.500000;84;101870;0;0;49.180000,-0.456167;9.000000;0;0;67;0
7027;2020-01-09T10:00:00+01:00;0;200;8.000000;91;100430;0;0;49.180000,-0.456167;13.200000;0;0;67;0
7027;2020-01-03T19:00:00+01:00;0;310;4.000000;85;102270;0;0;49.180000,-0.456167;5.900000;0;0;67;0
7027;2020-01-02T07:00:00+01:00;0;170;3.000000;99;101750;0;0;49.180000,-0.456167;6.000000;0;0;67;0
7027;2020-01-01T10:00:00+01:00;0;80;2.000000;100;102130;0;0;49.180000,-0.456167;4.000000;0;0;67;0
7027;2020-01-09T16:00:00+01:00;0;220;9.200000;74;99990;0;0;49.180000,-0.456167;13.300000;0;0;67;0
7027;2020-01-04T22:00:00+01:00;0;260;2.800000;92;102960;0;0;49.180000,-0.456167;6.900000;0;0;67;0
7027;2020-01-11T16:00:00+01:00;0;200;5.500000;72;102080;0;0;49.180000,-0.456167;9.400000;0;0;67;0
7027;2020-01-09T22:00:00+01:00;0;150;3.700000;91;99940;0;0;49.180000,-0.456167;8.600000;0;0;67;0
7027;2020-01-13T04:00:00+01:00;0;170;2.900000;97;101350;0;0;49.180000,-0.456167;4.400000;0;0;67;0
7027;2020-01-06T22:00:00+01:00;0;240;6.300000;93;101680;0;0;49.180000,-0.456167;8.400000;0;0;67;0
7027;2020-01-01T22:00:00+01:00;0;250;2.000000;99;102040;0;0;49.180000,-0.456167;6.600000;0;0;67;0
7027;2020-01-09T04:00:00+01:00;0;200;10.100000;85;100860;0;0;49.180000,-0.456167;12.500000;0;0;67;0
7027;2020-01-11T13:00:00+01:00;0;190;6.300000;74;102230;0;0;49.180000,-0.456167;8.500000;0;0;67;0
7027;2020-01-14T10:00:00+01:00;0;200;7.200000;92;99550;0;0;49.180000,-0.456167;12.200000;0;0;67;0
7027;2020-01-13T10:00:00+01:00;0;150;5.200000;96;100870;0;0;49.180000,-0.456167;6.900000;0;0;67;0
7027;2020-01-12T19:00:00+01:00;0;240;3.700000;87;101690;0;0;49.180000,-0.456167;8.200000;0;0;67;0
7027;2020-01-08T04:00:00+01:00;0;220;6.300000;93;101670;0;0;49.180000,-0.456167;12.300000;0;0;67;0
7027;2020-01-03T01:00:00+01:00;0;200;6.100000;85;101190;0;0;49.180000,-0.456167;10.100000;0;0;67;0
7027;2020-01-05T22:00:00+01:00;0;140;3.200000;85;102470;0;0;49.180000,-0.456167;6.200000;0;0;67;0
7027;2020-01-13T16:00:00+01:00;0;190;8.700000;83;100060;0;0;49.180000,-0.456167;11.600000;0;0;67;0
7027;2020-01-13T13:00:00+01:00;0;200;8.300000;83;100490;0;0;49.180000,-0.456167;10.700000;0;0;67;0
7027;2020-01-10T19:00:00+01:00;0;230;2.500000;93;102340;0;0;49.180000,-0.456167;4.800000;0;0;67;0
7027;2020-01-10T16:00:00+01:00;0;320;3.900000;69;102150;0;0;49.180000,-0.456167;8.700000;0;0;67;0
7027;2020-01-04T13:00:00+01:00;0;280;4.500000;82;102910;0;0;49.180000,-0.456167;8.600000;0;0;67;0
7027;2020-01-14T19:00:00+01:00;0;210;15.200000;83;99640;0;0;49.180000,-0.456167;12.500000;0;0;67;0
7027;2020-01-01T16:00:00+01:00;0;130;1.800000;98;102020;0;0;49.180000,-0.456167;7.000000;0;0;67;0
7027;2020-01-05T07:00:00+01:00;0;260;2.100000;99;102910;0;0;49.180000,-0.456167;6.500000;0;0;67;0
7027;2020-01-02T19:00:00+01:00;0;210;4.100000;85;101360;0;0;49.180000,-0.456167;9.900000;0;0;67;0
7027;2020-01-08T13:00:00+01:00;0;210;5.600000;91;101730;0;0;49.180000,-0.456167;12.800000;0;0;67;0
7027;2020-01-09T13:00:00+01:00;0;200;9.000000;87;100200;0;0;49.180000,-0.456167;13.900000;0;0;67;0
7027;2020-01-08T22:00:00+01:00;0;200;4.800000;90;101360;0;0;49.180000,-0.456167;12.600000;0;0;67;0
7027;2020-01-11T07:00:00+01:00;0;180;4.100000;89;102370;0;0;49.180000,-0.456167;3.900000;0;0;67;0
7027;2020-01-10T07:00:00+01:00;0;320;8.000000;77;101250;0;0;49.180000,-0.456167;7.300000;0;0;67;0
7027;2020-01-15T16:00:00+01:00;0;260;5.300000;80;100690;0;0;49.180000,-0.456167;10.000000;0;0;67;0
7027;2020-01-12T01:00:00+01:00;0;210;5.700000;80;101710;0;0;49.180000,-0.456167;7.900000;0;0;67;0
7027;2020-01-14T13:00:00+01:00;0;210;13.600000;85;99490;0;0;49.180000,-0.456167;13.200000;0;0;67;0
7027;2020-01-12T10:00:00+01:00;0;220;7.100000;91;101550;0;0;49.180000,-0.456167;9.900000;0;0;67;0
7027;2020-01-10T10:00:00+01:00;0;320;7.000000;74;101680;0;0;49.180000,-0.456167;7.300000;0;0;67;0
7027;2020-01-14T07:00:00+01:00;0;220;1.200000;98;99510;0;0;49.180000,-0.456167;9.600000;0;0;67;0
7027;2020-01-14T01:00:00+01:00;0;200;11.000000;89;99510;0;0;49.180000,-0.456167;11.100000;0;0;67;0
7027;2020-01-09T07:00:00+01:00;0;180;5.900000;95;100670;0;0;49.180000,-0.456167;12.400000;0;0;67;0
7027;2020-01-06T07:00:00+01:00;0;130;3.800000;96;101900;0;0;49.180000,-0.456167;-0.200000;0;0;67;0
7027;2020-01-04T07:00:00+01:00;0;250;4.200000;93;102800;0;0;49.180000,-0.456167;3.100000;0;0;67;0
7027;2020-01-07T19:00:00+01:00;0;200;5.800000;95;101740;0;0;49.180000,-0.456167;12.600000;0;0;67;0
7027;2020-01-05T16:00:00+01:00;0;230;2.900000;82;102710;0;0;49.180000,-0.456167;7.800000;0;0;67;0
7027;2020-01-02T01:00:00+01:00;0;240;1.600000;99;101930;0;0;49.180000,-0.456167;6.200000;0;0;67;0
7027;2020-01-01T19:00:00+01:00;0;100;0.900000;99;102050;0;0;49.180000,-0.456167;6.600000;0;0;67;0
7027;2020-01-01T07:00:00+01:00;0;120;3.800000;100;102050;0;0;49.180000,-0.456167;2.900000;0;0;67;0
7027;2020-01-04T10:00:00+01:00;0;250;4.400000;92;102940;0;0;49.180000,-0.456167;4.000000;0;0;67;0
7027;2020-01-02T16:00:00+01:00;0;220;4.700000;82;101450;0;0;49.180000,-0.456167;10.000000;0;0;67;0
7027;2020-01-11T10:00:00+01:00;0;180;4.500000;88;102360;0;0;49.180000,-0.456167;5.500000;0;0;67;0
7027;2020-01-02T13:00:00+01:00;0;160;3.400000;92;101630;0;0;49.180000,-0.456167;9.100000;0;0;67;0
7027;2020-01-05T04:00:00+01:00;0;250;2.700000;97;102930;0;0;49.180000,-0.456167;6.400000;0;0;67;0
7027;2020-01-15T13:00:00+01:00;0;230;3.100000;95;100290;0;0;49.180000,-0.456167;8.700000;0;0;67;0
7027;2020-01-08T10:00:00+01:00;0;210;4.800000;92;101770;0;0;49.180000,-0.456167;12.300000;0;0;67;0
7027;2020-01-14T04:00:00+01:00;0;210;9.900000;91;99430;0;0;49.180000,-0.456167;11.500000;0;0;67;0
7027;2020-01-13T22:00:00+01:00;0;200;9.900000;87;99640;0;0;49.180000,-0.456167;11.300000;0;0;67;0
7027;2020-01-05T10:00:00+01:00;0;200;2.600000;98;102900;0;0;49.180000,-0.456167;6.500000;0;0;67;0
7027;2020-01-07T07:00:00+01:00;0;180;3.500000;99;101940;0;0;49.180000,-0.456167;7.000000;0;0;67;0
7027;2020-01-01T13:00:00+01:00;0;120;2.900000;99;102100;0;0;49.180000,-0.456167;6.100000;0;0;67;0
7027;2020-01-03T22:00:00+01:00;0;300;2.600000;88;102540;0;0;49.180000,-0.456167;5.100000;0;0;67;0
7027;2020-01-01T01:00:00+01:00;0;100;4.200000;100;102230;0;0;49.180000,-0.456167;2.600000;0;0;67;0
7027;2020-01-13T07:00:00+01:00;0;180;4.700000;98;101070;0;0;49.180000,-0.456167;4.700000;0;0;67;0
7027;2020-01-07T16:00:00+01:00;0;230;6.100000;90;101790;0;0;49.180000,-0.456167;12.800000;0;0;67;0
7027;2020-01-10T04:00:00+01:00;0;310;10.600000;90;100670;0;0;49.180000,-0.456167;7.900000;0;0;67;0
7607;2020-01-07T10:00:00+01:00;0;70;1.200000;96;102670;0;0;43.909832,-0.500167;8.500000;0;0;59;0
7607;2020-01-07T16:00:00+01:00;0;40;2.800000;74;102460;0;0;43.909832,-0.500167;13.100000;0;0;59;0
7607;2020-01-12T16:00:00+01:00;0;70;1.000000;74;102370;0;0;43.909832,-0.500167;9.500000;0;0;59;0
7607;2020-01-12T07:00:00+01:00;0;80;1.500000;94;102460;0;0;43.909832,-0.500167;-3.600000;0;0;59;0
7607;2020-01-15T10:00:00+01:00;0;120;2.400000;75;101120;0;0;43.909832,-0.500167;8.500000;0;0;59;0
7607;2020-01-04T22:00:00+01:00;0;0;0.000000;92;103010;0;0;43.909832,-0.500167;5.100000;0;0;59;0
7607;2020-01-05T16:00:00+01:00;0;70;2.300000;97;102430;0;0;43.909832,-0.500167;3.700000;0;0;59;0
7607;2020-01-01T04:00:00+01:00;0;160;1.200000;87;102520;0;0;43.909832,-0.500167;8.900000;0;0;59;0
7607;2020-01-04T19:00:00+01:00;0;30;1.000000;88;103010;0;0;43.909832,-0.500167;8.600000;0;0;59;0
7607;2020-01-02T19:00:00+01:00;0;290;0.500000;89;102080;0;0;43.909832,-0.500167;5.900000;0;0;59;0
7607;2020-01-08T07:00:00+01:00;0;60;0.600000;94;102370;0;0;43.909832,-0.500167;4.900000;0;0;59;0
7607;2020-01-15T16:00:00+01:00;0;270;3.100000;54;101400;0;0;43.909832,-0.500167;16.000000;0;0;59;0
7607;2020-01-15T13:00:00+01:00;0;130;3.300000;49;101320;0;0;43.909832,-0.500167;14.300000;0;0;59;0
7607;2020-01-14T22:00:00+01:00;0;80;1.400000;87;100940;0;0;43.909832,-0.500167;4.500000;0;0;59;0
7607;2020-01-13T16:00:00+01:00;0;130;1.800000;54;101140;0;0;43.909832,-0.500167;13.000000;0;0;59;0
7607;2020-01-13T01:00:00+01:00;0;150;1.200000;88;102170;0;0;43.909832,-0.500167;4.300000;0;0;59;0
7607;2020-01-06T10:00:00+01:00;0;120;2.100000;97;102210;0;0;43.909832,-0.500167;1.100000;0;0;59;0
7607;2020-01-04T07:00:00+01:00;0;0;0.000000;97;102870;0;0;43.909832,-0.500167;7.700000;0;0;59;0
7607;2020-01-06T22:00:00+01:00;0;90;0.600000;95;102530;0;0;43.909832,-0.500167;6.100000;0;0;59;0
7607;2020-01-03T01:00:00+01:00;0;70;0.600000;95;102240;0;0;43.909832,-0.500167;2.300000;0;0;59;0
7607;2020-01-11T13:00:00+01:00;0;80;0.700000;62;102640;0;0;43.909832,-0.500167;10.700000;0;0;59;0
7607;2020-01-11T07:00:00+01:00;0;60;1.400000;96;102750;0;0;43.909832,-0.500167;0.600000;0;0;59;0
7607;2020-01-15T19:00:00+01:00;0;120;0.800000;69;101710;0;0;43.909832,-0.500167;12.100000;0;0;59;0
7607;2020-01-02T13:00:00+01:00;0;90;2.600000;72;102060;0;0;43.909832,-0.500167;10.900000;0;0;59;0
7607;2020-01-11T10:00:00+01:00;0;80;1.000000;97;102780;0;0;43.909832,-0.500167;1.900000;0;0;59;0
